,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails
36,36,169.13130340981297,84.56565170490649,0.5,H,T,Lose,17,20
37,37,84.56565170490649,42.28282585245324,0.4,H,T,Lose,17,21
38,38,42.28282585245324,21.14141292622662,0.5,H,H,Win,18,21
39,39,63.424238778679864,31.712119389339932,0.5,H,H,Win,19,21
40,40,95.1363581680198,47.5681790840099,0.5,H,T,Lose,19,22
41,41,47.5681790840099,23.78408954200495,0.5,H,T,Lose,19,23
42,42,23.78408954200495,11.892044771002475,0.4,H,T,Lose,19,24
43,43,11.892044771002475,5.946022385501237,0.4,H,T,Lose,19,25
44,44,5.946022385501237,2.9730111927506186,0.4,H,T,Lose,19,26
45,45,2.9730111927506186,1.4865055963753093,0.4,H,H,Win,20,26
46,46,4.459516789125928,2.229758394562964,0.4,H,H,Win,21,26
47,47,6.689275183688892,3.344637591844446,0.5,H,H,Win,22,26
48,48,10.033912775533338,5.016956387766669,0.5,H,H,Win,23,26
49,49,15.050869163300007,7.5254345816500035,0.5,H,T,Lose,23,27
50,50,7.5254345816500035,3.7627172908250017,0.5,H,T,Lose,23,28
51,51,3.7627172908250017,1.8813586454125009,0.5,H,H,Win,24,28
52,52,5.644075936237503,2.8220379681187513,0.5,H,T,Lose,24,29
53,53,2.8220379681187513,1.4110189840593756,0.4,H,T,Lose,24,30
54,54,1.4110189840593756,0.7055094920296878,0.4,H,T,Lose,24,31
55,55,0.7055094920296878,0.3527547460148439,0.4,H,T,Lose,24,32
56,56,0.3527547460148439,0.17637737300742196,0.4,H,T,Lose,24,33
57,57,0.17637737300742196,0.08818868650371098,0.4,H,T,Lose,24,34
58,58,0.08818868650371098,0.04409434325185549,0.4,H,T,Lose,24,35
59,59,0.04409434325185549,0.022047171625927744,0.4,H,H,Win,25,35
60,60,0.06614151487778323,0.03307075743889162,0.4,H,T,Lose,25,36
61,61,0.03307075743889162,0.01653537871944581,0.4,H,T,Lose,25,37
62,62,0.01653537871944581,0.008267689359722904,0.4,H,T,Lose,25,38
63,63,0.008267689359722904,0.004133844679861452,0.4,H,T,Lose,25,39
64,64,0.004133844679861452,0.002066922339930726,0.4,H,T,Lose,25,40
65,65,0.002066922339930726,0.001033461169965363,0.4,H,T,Lose,25,41
66,66,0.001033461169965363,0.0005167305849826815,0.4,H,H,Win,26,41
67,67,0.0015501917549480444,0.0007750958774740222,0.4,H,T,Lose,26,42
68,68,0.0007750958774740222,0.0003875479387370111,0.4,H,H,Win,27,42
69,69,0.0011626438162110333,0.0005813219081055167,0.4,H,H,Win,28,42
70,70,0.00174396572431655,0.000871982862158275,0.4,H,H,Win,29,42
71,71,0.002615948586474825,0.0013079742932374126,0.4,H,T,Lose,29,43
72,72,0.0013079742932374126,0.0006539871466187063,0.4,H,H,Win,30,43
73,73,0.001961961439856119,0.0009809807199280594,0.4,H,H,Win,31,43
74,74,0.0029429421597841786,0.0014714710798920893,0.4,H,H,Win,32,43
75,75,0.004414413239676267,0.0022072066198381337,0.4,H,H,Win,33,43
76,76,0.006621619859514401,0.0033108099297572005,0.4,H,H,Win,34,43
77,77,0.009932429789271602,0.004966214894635801,0.4,H,T,Lose,34,44
78,78,0.004966214894635801,0.0024831074473179006,0.4,H,H,Win,35,44
79,79,0.007449322341953702,0.003724661170976851,0.4,H,T,Lose,35,45
80,80,0.003724661170976851,0.0018623305854884255,0.4,H,T,Lose,35,46
81,81,0.0018623305854884255,0.0009311652927442127,0.4,H,H,Win,36,46
82,82,0.002793495878232638,0.001396747939116319,0.4,H,H,Win,37,46
83,83,0.004190243817348957,0.0020951219086744787,0.4,H,T,Lose,37,47
84,84,0.0020951219086744787,0.0010475609543372393,0.4,H,T,Lose,37,48
85,85,0.0010475609543372393,0.0005237804771686197,0.4,H,H,Win,38,48
86,86,0.001571341431505859,0.0007856707157529295,0.4,H,T,Lose,38,49
87,87,0.0007856707157529295,0.00039283535787646475,0.4,H,T,Lose,38,50
88,88,0.00039283535787646475,0.00019641767893823238,0.4,H,T,Lose,38,51
89,89,0.00019641767893823238,9.820883946911619e-05,0.4,H,H,Win,39,51
90,90,0.00029462651840734855,0.00014731325920367428,0.4,H,T,Lose,39,52
91,91,0.00014731325920367428,7.365662960183714e-05,0.4,H,H,Win,40,52
92,92,0.0002209698888055114,0.0001104849444027557,0.4,H,H,Win,41,52
93,93,0.0003314548332082671,0.00016572741660413355,0.4,H,T,Lose,41,53
94,94,0.00016572741660413355,8.286370830206677e-05,0.4,H,T,Lose,41,54
95,95,8.286370830206677e-05,4.143185415103339e-05,0.4,H,H,Win,42,54
96,96,0.00012429556245310017,6.214778122655008e-05,0.4,H,T,Lose,42,55
97,97,6.214778122655008e-05,3.107389061327504e-05,0.4,H,H,Win,43,55
98,98,9.322167183982513e-05,4.661083591991256e-05,0.4,H,T,Lose,43,56
99,99,4.661083591991256e-05,2.330541795995628e-05,0.4,H,T,Lose,43,57
100,100,2.330541795995628e-05,1.165270897997814e-05,0.4,H,T,Lose,43,58
101,101,1.165270897997814e-05,5.82635448998907e-06,0.4,H,T,Lose,43,59
102,102,5.82635448998907e-06,2.913177244994535e-06,0.4,H,H,Win,44,59
103,103,8.739531734983605e-06,4.369765867491803e-06,0.4,H,T,Lose,44,60
104,104,4.369765867491803e-06,2.1848829337459013e-06,0.4,H,H,Win,45,60
105,105,6.554648801237704e-06,3.277324400618852e-06,0.4,H,T,Lose,45,61
106,106,3.277324400618852e-06,1.638662200309426e-06,0.4,H,T,Lose,45,62
107,107,1.638662200309426e-06,8.19331100154713e-07,0.4,H,T,Lose,45,63
108,108,8.19331100154713e-07,4.096655500773565e-07,0.4,H,H,Win,46,63
109,109,1.2289966502320696e-06,6.144983251160348e-07,0.4,H,H,Win,47,63
110,110,1.8434949753481044e-06,9.217474876740522e-07,0.4,H,T,Lose,47,64
111,111,9.217474876740522e-07,4.608737438370261e-07,0.4,H,H,Win,48,64
112,112,1.3826212315110782e-06,6.913106157555391e-07,0.4,H,H,Win,49,64
113,113,2.0739318472666174e-06,1.0369659236333087e-06,0.4,H,T,Lose,49,65
114,114,1.0369659236333087e-06,5.184829618166543e-07,0.4,H,T,Lose,49,66
115,115,5.184829618166543e-07,2.5924148090832717e-07,0.4,H,H,Win,50,66
116,116,7.777244427249816e-07,3.888622213624908e-07,0.4,H,T,Lose,50,67
117,117,3.888622213624908e-07,1.944311106812454e-07,0.4,H,H,Win,51,67
118,118,5.832933320437362e-07,2.916466660218681e-07,0.4,H,H,Win,52,67
119,119,8.749399980656043e-07,4.3746999903280215e-07,0.4,H,T,Lose,52,68
120,120,4.3746999903280215e-07,2.1873499951640108e-07,0.4,H,T,Lose,52,69
121,121,2.1873499951640108e-07,1.0936749975820054e-07,0.4,H,H,Win,53,69
122,122,3.281024992746016e-07,1.640512496373008e-07,0.4,H,H,Win,54,69
123,123,4.921537489119024e-07,2.460768744559512e-07,0.4,H,H,Win,55,69
124,124,7.382306233678536e-07,3.691153116839268e-07,0.4,H,H,Win,56,69
125,125,1.1073459350517804e-06,5.536729675258902e-07,0.4,H,T,Lose,56,70
126,126,5.536729675258902e-07,2.768364837629451e-07,0.4,H,T,Lose,56,71
127,127,2.768364837629451e-07,1.3841824188147256e-07,0.4,H,H,Win,57,71
128,128,4.1525472564441764e-07,2.0762736282220882e-07,0.4,H,H,Win,58,71
129,129,6.228820884666265e-07,3.1144104423331323e-07,0.4,H,T,Lose,58,72
130,130,3.1144104423331323e-07,1.5572052211665662e-07,0.5,H,H,Win,59,72
131,131,4.6716156634996985e-07,2.3358078317498492e-07,0.4,H,T,Lose,59,73
132,132,2.3358078317498492e-07,1.1679039158749246e-07,0.4,H,T,Lose,59,74
133,133,1.1679039158749246e-07,5.839519579374623e-08,0.4,H,T,Lose,59,75
134,134,5.839519579374623e-08,2.9197597896873115e-08,0.4,H,H,Win,60,75
135,135,8.759279369061934e-08,4.379639684530967e-08,0.4,H,T,Lose,60,76
136,136,4.379639684530967e-08,2.1898198422654835e-08,0.4,H,T,Lose,60,77
137,137,2.1898198422654835e-08,1.0949099211327417e-08,0.4,H,H,Win,61,77
138,138,3.284729763398225e-08,1.6423648816991126e-08,0.4,H,H,Win,62,77
139,139,4.927094645097338e-08,2.463547322548669e-08,0.4,H,T,Lose,62,78
140,140,2.463547322548669e-08,1.2317736612743345e-08,0.4,H,T,Lose,62,79
141,141,1.2317736612743345e-08,6.158868306371672e-09,0.4,H,H,Win,63,79
142,142,1.8476604919115018e-08,9.238302459557509e-09,0.4,H,T,Lose,63,80
143,143,9.238302459557509e-09,4.6191512297787544e-09,0.4,H,H,Win,64,80
144,144,1.3857453689336262e-08,6.928726844668131e-09,0.4,H,T,Lose,64,81
145,145,6.928726844668131e-09,3.4643634223340656e-09,0.4,H,H,Win,65,81
146,146,1.0393090267002197e-08,5.1965451335010984e-09,0.4,H,T,Lose,65,82
147,147,5.1965451335010984e-09,2.5982725667505492e-09,0.4,H,T,Lose,65,83
148,148,2.5982725667505492e-09,1.2991362833752746e-09,0.4,H,T,Lose,65,84
149,149,1.2991362833752746e-09,6.495681416876373e-10,0.4,H,H,Win,66,84
150,150,1.948704425062912e-09,9.74352212531456e-10,0.4,H,T,Lose,66,85
151,151,9.74352212531456e-10,4.87176106265728e-10,0.4,H,T,Lose,66,86
152,152,4.87176106265728e-10,2.43588053132864e-10,0.4,H,H,Win,67,86
153,153,7.307641593985919e-10,3.6538207969929596e-10,0.4,H,T,Lose,67,87
154,154,3.6538207969929596e-10,1.8269103984964798e-10,0.4,H,H,Win,68,87
155,155,5.48073119548944e-10,2.74036559774472e-10,0.4,H,T,Lose,68,88
156,156,2.74036559774472e-10,1.37018279887236e-10,0.4,H,T,Lose,68,89
157,157,1.37018279887236e-10,6.8509139943618e-11,0.4,H,H,Win,69,89
158,158,2.05527419830854e-10,1.02763709915427e-10,0.4,H,T,Lose,69,90
159,159,1.02763709915427e-10,5.13818549577135e-11,0.4,H,T,Lose,69,91
160,160,5.13818549577135e-11,2.569092747885675e-11,0.4,H,H,Win,70,91
161,161,7.707278243657025e-11,3.8536391218285126e-11,0.4,H,T,Lose,70,92
162,162,3.8536391218285126e-11,1.9268195609142563e-11,0.4,H,T,Lose,70,93
163,163,1.9268195609142563e-11,9.634097804571281e-12,0.4,H,H,Win,71,93
164,164,2.8902293413713844e-11,1.4451146706856922e-11,0.4,H,T,Lose,71,94
165,165,1.4451146706856922e-11,7.225573353428461e-12,0.4,H,T,Lose,71,95
166,166,7.225573353428461e-12,3.6127866767142305e-12,0.4,H,T,Lose,71,96
167,167,3.6127866767142305e-12,1.8063933383571153e-12,0.4,H,H,Win,72,96
168,168,5.419180015071346e-12,2.709590007535673e-12,0.4,H,T,Lose,72,97
169,169,2.709590007535673e-12,1.3547950037678366e-12,0.4,H,H,Win,73,97
170,170,4.06438501130351e-12,2.032192505651755e-12,0.4,H,H,Win,74,97
171,171,6.096577516955265e-12,3.0482887584776325e-12,0.4,H,H,Win,75,97
172,172,9.144866275432897e-12,4.572433137716449e-12,0.4,H,H,Win,76,97
173,173,1.3717299413149345e-11,6.8586497065746725e-12,0.4,H,T,Lose,76,98
174,174,6.8586497065746725e-12,3.4293248532873363e-12,0.4,H,H,Win,77,98
175,175,1.0287974559862009e-11,5.143987279931004e-12,0.4,H,H,Win,78,98
176,176,1.5431961839793013e-11,7.715980919896507e-12,0.4,H,H,Win,79,98
177,177,2.3147942759689518e-11,1.1573971379844759e-11,0.4,H,T,Lose,79,99
178,178,1.1573971379844759e-11,5.7869856899223795e-12,0.4,H,H,Win,80,99
179,179,1.736095706976714e-11,8.68047853488357e-12,0.5,H,H,Win,81,99
180,180,2.604143560465071e-11,1.3020717802325355e-11,0.4,H,T,Lose,81,100
181,181,1.3020717802325355e-11,6.510358901162677e-12,0.5,H,H,Win,82,100
182,182,1.9531076703488034e-11,9.765538351744017e-12,0.5,H,H,Win,83,100
183,183,2.929661505523205e-11,1.4648307527616024e-11,0.5,H,T,Lose,83,101
184,184,1.4648307527616024e-11,7.324153763808012e-12,0.5,H,H,Win,84,101
185,185,2.1972461291424036e-11,1.0986230645712018e-11,0.5,H,H,Win,85,101
186,186,3.2958691937136053e-11,1.6479345968568027e-11,0.5,H,H,Win,86,101
187,187,4.943803790570408e-11,2.471901895285204e-11,0.5,H,H,Win,87,101
188,188,7.415705685855612e-11,3.707852842927806e-11,0.5,H,H,Win,88,101
189,189,1.1123558528783417e-10,5.561779264391708e-11,0.5,H,T,Lose,88,102
190,190,5.561779264391708e-11,2.780889632195854e-11,0.5,H,T,Lose,88,103
191,191,2.780889632195854e-11,1.390444816097927e-11,0.5,H,H,Win,89,103
192,192,4.1713344482937816e-11,2.0856672241468908e-11,0.5,H,H,Win,90,103
193,193,6.257001672440672e-11,3.128500836220336e-11,0.5,H,H,Win,91,103
194,194,9.385502508661009e-11,4.6927512543305046e-11,0.5,H,H,Win,92,103
195,195,1.4078253762991514e-10,7.039126881495757e-11,0.5,H,H,Win,93,103
196,196,2.1117380644487272e-10,1.0558690322243636e-10,0.5,H,H,Win,94,103
197,197,3.167607096673091e-10,1.5838035483365455e-10,0.5,H,T,Lose,94,104
198,198,1.5838035483365455e-10,7.919017741682728e-11,0.5,H,T,Lose,94,105
199,199,7.919017741682728e-11,3.959508870841364e-11,0.5,H,H,Win,95,105
200,200,1.1878526612524091e-10,5.939263306262046e-11,0.5,H,T,Lose,95,106
201,201,5.939263306262046e-11,2.969631653131023e-11,0.5,H,H,Win,96,106
202,202,8.908894959393068e-11,4.454447479696534e-11,0.5,H,H,Win,97,106
203,203,1.3363342439089603e-10,6.681671219544802e-11,0.5,H,T,Lose,97,107
204,204,6.681671219544802e-11,3.340835609772401e-11,0.5,H,T,Lose,97,108
205,205,3.340835609772401e-11,1.6704178048862004e-11,0.5,H,H,Win,98,108
206,206,5.011253414658601e-11,2.5056267073293006e-11,0.5,H,T,Lose,98,109
207,207,2.5056267073293006e-11,1.2528133536646503e-11,0.5,H,T,Lose,98,110
208,208,1.2528133536646503e-11,6.2640667683232515e-12,0.5,H,T,Lose,98,111
209,209,6.2640667683232515e-12,3.1320333841616257e-12,0.5,H,H,Win,99,111
210,210,9.396100152484877e-12,4.6980500762424384e-12,0.5,H,T,Lose,99,112
211,211,4.6980500762424384e-12,2.3490250381212192e-12,0.5,H,H,Win,100,112
212,212,7.047075114363658e-12,3.523537557181829e-12,0.5,H,H,Win,101,112
213,213,1.0570612671545486e-11,5.285306335772743e-12,0.5,H,T,Lose,101,113
214,214,5.285306335772743e-12,2.6426531678863716e-12,0.5,H,H,Win,102,113
215,215,7.927959503659114e-12,3.963979751829557e-12,0.5,H,H,Win,103,113
216,216,1.1891939255488672e-11,5.945969627744336e-12,0.5,H,H,Win,104,113
217,217,1.7837908883233008e-11,8.918954441616504e-12,0.5,H,T,Lose,104,114
218,218,8.918954441616504e-12,4.459477220808252e-12,0.5,H,T,Lose,104,115
219,219,4.459477220808252e-12,2.229738610404126e-12,0.5,H,H,Win,105,115
220,220,6.689215831212378e-12,3.344607915606189e-12,0.5,H,H,Win,106,115
221,221,1.0033823746818567e-11,5.016911873409283e-12,0.5,H,T,Lose,106,116
222,222,5.016911873409283e-12,2.5084559367046417e-12,0.5,H,T,Lose,106,117
223,223,2.5084559367046417e-12,1.2542279683523208e-12,0.5,H,T,Lose,106,118
224,224,1.2542279683523208e-12,6.271139841761604e-13,0.5,H,H,Win,107,118
225,225,1.881341952528481e-12,9.406709762642406e-13,0.5,H,H,Win,108,118
226,226,2.8220129287927217e-12,1.4110064643963609e-12,0.5,H,T,Lose,108,119
227,227,1.4110064643963609e-12,7.055032321981804e-13,0.5,H,H,Win,109,119
228,228,2.1165096965945415e-12,1.0582548482972708e-12,0.5,H,H,Win,110,119
229,229,3.1747645448918123e-12,1.5873822724459061e-12,0.5,H,H,Win,111,119
230,230,4.7621468173377186e-12,2.3810734086688593e-12,0.5,H,H,Win,112,119
231,231,7.143220226006578e-12,3.571610113003289e-12,0.5,H,H,Win,113,119
232,232,1.0714830339009868e-11,5.357415169504934e-12,0.5,H,H,Win,114,119
233,233,1.60722455085148e-11,8.0361227542574e-12,0.5,H,T,Lose,114,120
234,234,8.0361227542574e-12,4.0180613771287e-12,0.5,H,T,Lose,114,121
235,235,4.0180613771287e-12,2.00903068856435e-12,0.5,H,H,Win,115,121
236,236,6.02709206569305e-12,3.013546032846525e-12,0.5,H,H,Win,116,121
237,237,9.040638098539576e-12,4.520319049269788e-12,0.5,H,T,Lose,116,122
238,238,4.520319049269788e-12,2.260159524634894e-12,0.5,H,T,Lose,116,123
239,239,2.260159524634894e-12,1.130079762317447e-12,0.5,H,H,Win,117,123
240,240,3.390239286952341e-12,1.6951196434761704e-12,0.5,H,H,Win,118,123
241,241,5.0853589304285115e-12,2.5426794652142558e-12,0.5,H,T,Lose,118,124
242,242,2.5426794652142558e-12,1.2713397326071279e-12,0.5,H,H,Win,119,124
243,243,3.8140191978213835e-12,1.9070095989106917e-12,0.5,H,H,Win,120,124
244,244,5.721028796732075e-12,2.8605143983660376e-12,0.5,H,H,Win,121,124
245,245,8.581543195098113e-12,4.2907715975490566e-12,0.5,H,T,Lose,121,125
246,246,4.2907715975490566e-12,2.1453857987745283e-12,0.5,H,H,Win,122,125
247,247,6.436157396323585e-12,3.2180786981617926e-12,0.5,H,H,Win,123,125
248,248,9.654236094485377e-12,4.8271180472426886e-12,0.5,H,H,Win,124,125
249,249,1.4481354141728066e-11,7.240677070864033e-12,0.5,H,T,Lose,124,126
250,250,7.240677070864033e-12,3.6203385354320164e-12,0.5,H,H,Win,125,126
251,251,1.086101560629605e-11,5.430507803148025e-12,0.5,H,T,Lose,125,127
252,252,5.430507803148025e-12,2.7152539015740124e-12,0.5,H,T,Lose,125,128
253,253,2.7152539015740124e-12,1.3576269507870062e-12,0.5,H,T,Lose,125,129
254,254,1.3576269507870062e-12,6.788134753935031e-13,0.5,H,T,Lose,125,130
255,255,6.788134753935031e-13,3.3940673769675155e-13,0.5,H,H,Win,126,130
256,256,1.0182202130902546e-12,5.091101065451273e-13,0.5,H,T,Lose,126,131
257,257,5.091101065451273e-13,2.5455505327256364e-13,0.5,H,H,Win,127,131
258,258,7.636651598176909e-13,3.8183257990884546e-13,0.5,H,T,Lose,127,132
259,259,3.8183257990884546e-13,1.9091628995442273e-13,0.5,H,H,Win,128,132
260,260,5.727488698632682e-13,2.863744349316341e-13,0.5,H,H,Win,129,132
261,261,8.591233047949022e-13,4.295616523974511e-13,0.5,H,H,Win,130,132
262,262,1.2886849571923533e-12,6.443424785961767e-13,0.5,H,H,Win,131,132
263,263,1.9330274357885302e-12,9.665137178942651e-13,0.5,H,T,Lose,131,133
264,264,9.665137178942651e-13,4.832568589471326e-13,0.5,H,H,Win,132,133
265,265,1.4497705768413977e-12,7.248852884206988e-13,0.5,H,T,Lose,132,134
266,266,7.248852884206988e-13,3.624426442103494e-13,0.5,H,H,Win,133,134
267,267,1.0873279326310483e-12,5.436639663155242e-13,0.5,H,T,Lose,133,135
268,268,5.436639663155242e-13,2.718319831577621e-13,0.5,H,H,Win,134,135
269,269,8.154959494732863e-13,4.0774797473664314e-13,0.5,H,H,Win,135,135
270,270,1.2232439242099294e-12,6.116219621049647e-13,0.5,H,H,Win,136,135
271,271,1.834865886314894e-12,9.17432943157447e-13,0.5,H,T,Lose,136,136
272,272,9.17432943157447e-13,4.587164715787235e-13,0.5,H,H,Win,137,136
273,273,1.3761494147361705e-12,6.880747073680853e-13,0.5,H,T,Lose,137,137
274,274,6.880747073680853e-13,3.4403735368404263e-13,0.5,H,T,Lose,137,138
275,275,3.4403735368404263e-13,1.7201867684202131e-13,0.5,H,H,Win,138,138
276,276,5.160560305260639e-13,2.5802801526303197e-13,0.5,H,T,Lose,138,139
277,277,2.5802801526303197e-13,1.2901400763151599e-13,0.5,H,H,Win,139,139
278,278,3.8704202289454796e-13,1.9352101144727398e-13,0.5,H,H,Win,140,139
279,279,5.805630343418219e-13,2.9028151717091097e-13,0.5,H,T,Lose,140,140
280,280,2.9028151717091097e-13,1.4514075858545548e-13,0.5,H,H,Win,141,140
281,281,4.354222757563665e-13,2.1771113787818324e-13,0.5,H,H,Win,142,140
282,282,6.531334136345497e-13,3.2656670681727486e-13,0.5,H,H,Win,143,140
283,283,9.797001204518246e-13,4.898500602259123e-13,0.5,H,H,Win,144,140
284,284,1.4695501806777369e-12,7.347750903388684e-13,0.5,H,H,Win,145,140
285,285,2.2043252710166054e-12,1.1021626355083027e-12,0.5,H,T,Lose,145,141
286,286,1.1021626355083027e-12,5.510813177541513e-13,0.5,H,H,Win,146,141
287,287,1.653243953262454e-12,8.26621976631227e-13,0.5,H,H,Win,147,141
288,288,2.479865929893681e-12,1.2399329649468405e-12,0.5,H,T,Lose,147,142
289,289,1.2399329649468405e-12,6.199664824734202e-13,0.5,H,H,Win,148,142
290,290,1.8598994474202606e-12,9.299497237101303e-13,0.5,H,H,Win,149,142
291,291,2.789849171130391e-12,1.3949245855651956e-12,0.5,H,H,Win,150,142
292,292,4.184773756695587e-12,2.0923868783477934e-12,0.5,H,T,Lose,150,143
293,293,2.0923868783477934e-12,1.0461934391738967e-12,0.5,H,H,Win,151,143
294,294,3.13858031752169e-12,1.569290158760845e-12,0.5,H,T,Lose,151,144
295,295,1.569290158760845e-12,7.846450793804225e-13,0.5,H,T,Lose,151,145
296,296,7.846450793804225e-13,3.9232253969021123e-13,0.5,H,T,Lose,151,146
297,297,3.9232253969021123e-13,1.9616126984510561e-13,0.5,H,H,Win,152,146
298,298,5.884838095353168e-13,2.942419047676584e-13,0.5,H,T,Lose,152,147
299,299,2.942419047676584e-13,1.471209523838292e-13,0.5,H,T,Lose,152,148
300,300,1.471209523838292e-13,7.35604761919146e-14,0.5,H,T,Lose,152,149
301,301,7.35604761919146e-14,3.67802380959573e-14,0.5,H,T,Lose,152,150
302,302,3.67802380959573e-14,1.839011904797865e-14,0.5,H,H,Win,153,150
303,303,5.517035714393595e-14,2.7585178571967975e-14,0.5,H,T,Lose,153,151
304,304,2.7585178571967975e-14,1.3792589285983988e-14,0.5,H,H,Win,154,151
305,305,4.137776785795196e-14,2.068888392897598e-14,0.5,H,T,Lose,154,152
306,306,2.068888392897598e-14,1.034444196448799e-14,0.5,H,T,Lose,154,153
307,307,1.034444196448799e-14,5.172220982243995e-15,0.5,H,H,Win,155,153
308,308,1.5516662946731985e-14,7.758331473365993e-15,0.5,H,T,Lose,155,154
309,309,7.758331473365993e-15,3.879165736682996e-15,0.5,H,T,Lose,155,155
310,310,3.879165736682996e-15,1.939582868341498e-15,0.5,H,T,Lose,155,156
311,311,1.939582868341498e-15,9.69791434170749e-16,0.5,H,H,Win,156,156
312,312,2.9093743025122473e-15,1.4546871512561236e-15,0.5,H,T,Lose,156,157
313,313,1.4546871512561236e-15,7.273435756280618e-16,0.5,H,H,Win,157,157
314,314,2.1820307268841855e-15,1.0910153634420928e-15,0.5,H,T,Lose,157,158
315,315,1.0910153634420928e-15,5.455076817210464e-16,0.5,H,T,Lose,157,159
316,316,5.455076817210464e-16,2.727538408605232e-16,0.5,H,T,Lose,157,160
317,317,2.727538408605232e-16,1.363769204302616e-16,0.5,H,T,Lose,157,161
318,318,1.363769204302616e-16,6.81884602151308e-17,0.5,H,H,Win,158,161
319,319,2.0456538064539238e-16,1.0228269032269619e-16,0.5,H,T,Lose,158,162
320,320,1.0228269032269619e-16,5.1141345161348096e-17,0.5,H,T,Lose,158,163
321,321,5.1141345161348096e-17,2.5570672580674048e-17,0.5,H,T,Lose,158,164
322,322,2.5570672580674048e-17,1.2785336290337024e-17,0.5,H,H,Win,159,164
323,323,3.835600887101107e-17,1.9178004435505536e-17,0.5,H,T,Lose,159,165
324,324,1.9178004435505536e-17,9.589002217752768e-18,0.5,H,T,Lose,159,166
325,325,9.589002217752768e-18,4.794501108876384e-18,0.5,H,T,Lose,159,167
326,326,4.794501108876384e-18,2.397250554438192e-18,0.5,H,T,Lose,159,168
327,327,2.397250554438192e-18,1.198625277219096e-18,0.5,H,H,Win,160,168
328,328,3.595875831657288e-18,1.797937915828644e-18,0.5,H,H,Win,161,168
329,329,5.393813747485932e-18,2.696906873742966e-18,0.5,H,H,Win,162,168
330,330,8.090720621228899e-18,4.045360310614449e-18,0.5,H,T,Lose,162,169
331,331,4.045360310614449e-18,2.0226801553072247e-18,0.5,H,H,Win,163,169
332,332,6.068040465921674e-18,3.034020232960837e-18,0.5,H,T,Lose,163,170
333,333,3.034020232960837e-18,1.5170101164804185e-18,0.5,H,H,Win,164,170
334,334,4.551030349441255e-18,2.2755151747206276e-18,0.5,H,T,Lose,164,171
335,335,2.2755151747206276e-18,1.1377575873603138e-18,0.5,H,H,Win,165,171
336,336,3.4132727620809414e-18,1.7066363810404707e-18,0.5,H,H,Win,166,171
337,337,5.119909143121412e-18,2.559954571560706e-18,0.5,H,H,Win,167,171
338,338,7.679863714682117e-18,3.8399318573410585e-18,0.5,H,T,Lose,167,172
339,339,3.8399318573410585e-18,1.9199659286705293e-18,0.5,H,H,Win,168,172
340,340,5.759897786011588e-18,2.879948893005794e-18,0.5,H,H,Win,169,172
341,341,8.639846679017381e-18,4.319923339508691e-18,0.5,H,T,Lose,169,173
