,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails
141,141,1335.9957511309758,133.5995751130976,0.5,H,H,Win,64,78
142,142,1469.5953262440735,146.95953262440736,0.4,H,T,Lose,64,79
143,143,1322.6357936196662,132.26357936196663,0.4,H,T,Lose,64,80
144,144,1190.3722142576996,119.03722142576997,0.4,H,T,Lose,64,81
145,145,1071.3349928319296,107.13349928319298,0.4,H,T,Lose,64,82
146,146,964.2014935487366,96.42014935487367,0.4,H,T,Lose,64,83
147,147,867.7813441938629,86.77813441938629,0.4,H,T,Lose,64,84
148,148,781.0032097744765,78.10032097744767,0.4,H,T,Lose,64,85
149,149,702.9028887970289,70.2902888797029,0.4,H,T,Lose,64,86
150,150,632.6125999173261,63.26125999173261,0.4,H,H,Win,65,86
151,151,695.8738599090586,69.58738599090587,0.4,H,H,Win,66,86
152,152,765.4612458999645,76.54612458999645,0.4,H,T,Lose,66,87
153,153,688.9151213099681,68.89151213099682,0.4,H,H,Win,67,87
154,154,757.8066334409649,75.7806633440965,0.4,H,H,Win,68,87
155,155,833.5872967850614,83.35872967850615,0.4,H,T,Lose,68,88
156,156,750.2285671065553,75.02285671065553,0.4,H,T,Lose,68,89
157,157,675.2057103958997,67.52057103958997,0.4,H,H,Win,69,89
158,158,742.7262814354897,74.27262814354897,0.4,H,T,Lose,69,90
159,159,668.4536532919407,66.84536532919407,0.4,H,T,Lose,69,91
160,160,601.6082879627465,60.16082879627466,0.4,H,T,Lose,69,92
161,161,541.4474591664718,54.14474591664719,0.4,H,H,Win,70,92
162,162,595.592205083119,59.5592205083119,0.4,H,T,Lose,70,93
163,163,536.0329845748071,53.60329845748071,0.4,H,H,Win,71,93
164,164,589.6362830322878,58.96362830322878,0.4,H,T,Lose,71,94
165,165,530.672654729059,53.0672654729059,0.4,H,H,Win,72,94
166,166,583.7399202019649,58.37399202019649,0.4,H,T,Lose,72,95
167,167,525.3659281817684,52.53659281817684,0.4,H,H,Win,73,95
168,168,577.9025209999452,57.79025209999452,0.4,H,H,Win,74,95
169,169,635.6927730999397,63.56927730999397,0.4,H,H,Win,75,95
170,170,699.2620504099336,69.92620504099337,0.4,H,H,Win,76,95
171,171,769.188255450927,76.91882554509272,0.4,H,H,Win,77,95
172,172,846.1070809960197,84.61070809960198,0.5,H,H,Win,78,95
173,173,930.7177890956217,93.07177890956217,0.5,H,H,Win,79,95
174,174,1023.7895680051838,102.37895680051838,0.5,H,T,Lose,79,96
175,175,921.4106112046654,92.14106112046655,0.5,H,H,Win,80,96
176,176,1013.551672325132,101.35516723251321,0.5,H,H,Win,81,96
177,177,1114.9068395576453,111.49068395576454,0.5,H,H,Win,82,96
178,178,1226.3975235134099,122.63975235134099,0.5,H,T,Lose,82,97
179,179,1103.7577711620688,110.37577711620689,0.5,H,T,Lose,82,98
180,180,993.3819940458619,99.33819940458619,0.5,H,T,Lose,82,99
181,181,894.0437946412758,89.40437946412759,0.5,H,T,Lose,82,100
182,182,804.6394151771482,80.46394151771483,0.5,H,H,Win,83,100
183,183,885.103356694863,88.51033566948631,0.5,H,H,Win,84,100
184,184,973.6136923643493,97.36136923643494,0.5,H,T,Lose,84,101
185,185,876.2523231279143,87.62523231279144,0.5,H,H,Win,85,101
186,186,963.8775554407058,96.38775554407059,0.5,H,H,Win,86,101
187,187,1060.2653109847763,106.02653109847763,0.5,H,H,Win,87,101
188,188,1166.2918420832539,116.6291842083254,0.5,H,T,Lose,87,102
189,189,1049.6626578749285,104.96626578749286,0.5,H,H,Win,88,102
190,190,1154.6289236624214,115.46289236624214,0.5,H,T,Lose,88,103
191,191,1039.1660312961792,103.91660312961793,0.5,H,H,Win,89,103
192,192,1143.082634425797,114.30826344257972,0.5,H,H,Win,90,103
193,193,1257.390897868377,125.7390897868377,0.5,H,T,Lose,90,104
194,194,1131.6518080815392,113.16518080815393,0.5,H,T,Lose,90,105
195,195,1018.4866272733852,101.84866272733854,0.5,H,T,Lose,90,106
196,196,916.6379645460468,91.66379645460468,0.5,H,T,Lose,90,107
197,197,824.974168091442,82.49741680914421,0.5,H,H,Win,91,107
198,198,907.4715849005862,90.74715849005862,0.5,H,H,Win,92,107
199,199,998.2187433906448,99.8218743390645,0.5,H,T,Lose,92,108
200,200,898.3968690515803,89.83968690515803,0.5,H,H,Win,93,108
201,201,988.2365559567384,98.82365559567384,0.5,H,T,Lose,93,109
202,202,889.4129003610645,88.94129003610647,0.5,H,H,Win,94,109
203,203,978.354190397171,97.83541903971711,0.5,H,H,Win,95,109
204,204,1076.189609436888,107.61896094368882,0.5,H,T,Lose,95,110
205,205,968.5706484931993,96.85706484931994,0.5,H,H,Win,96,110
206,206,1065.4277133425192,106.54277133425192,0.5,H,H,Win,97,110
207,207,1171.970484676771,117.19704846767712,0.5,H,H,Win,98,110
208,208,1289.1675331444483,128.91675331444483,0.5,H,H,Win,99,110
209,209,1418.084286458893,141.8084286458893,0.5,H,T,Lose,99,111
210,210,1276.2758578130038,127.62758578130038,0.5,H,T,Lose,99,112
211,211,1148.6482720317033,114.86482720317034,0.5,H,T,Lose,99,113
212,212,1033.783444828533,103.37834448285331,0.5,H,T,Lose,99,114
213,213,930.4051003456797,93.04051003456797,0.5,H,H,Win,100,114
214,214,1023.4456103802477,102.34456103802478,0.5,H,T,Lose,100,115
215,215,921.101049342223,92.1101049342223,0.5,H,H,Win,101,115
216,216,1013.2111542764453,101.32111542764454,0.5,H,T,Lose,101,116
217,217,911.8900388488007,91.18900388488008,0.5,H,H,Win,102,116
218,218,1003.0790427336808,100.30790427336808,0.5,H,H,Win,103,116
219,219,1103.386947007049,110.3386947007049,0.5,H,T,Lose,103,117
220,220,993.0482523063441,99.30482523063442,0.5,H,H,Win,104,117
221,221,1092.3530775369786,109.23530775369787,0.5,H,H,Win,105,117
222,222,1201.5883852906766,120.15883852906767,0.5,H,T,Lose,105,118
223,223,1081.429546761609,108.1429546761609,0.5,H,H,Win,106,118
224,224,1189.5725014377697,118.95725014377697,0.5,H,T,Lose,106,119
225,225,1070.6152512939927,107.06152512939929,0.5,H,H,Win,107,119
226,226,1177.676776423392,117.76767764233921,0.5,H,H,Win,108,119
227,227,1295.4444540657314,129.54444540657315,0.5,H,T,Lose,108,120
228,228,1165.9000086591582,116.59000086591583,0.5,H,T,Lose,108,121
229,229,1049.3100077932424,104.93100077932425,0.5,H,H,Win,109,121
230,230,1154.2410085725667,115.42410085725668,0.5,H,T,Lose,109,122
231,231,1038.81690771531,103.881690771531,0.5,H,H,Win,110,122
232,232,1142.698598486841,114.26985984868412,0.5,H,T,Lose,110,123
233,233,1028.428738638157,102.84287386381571,0.5,H,H,Win,111,123
234,234,1131.2716125019726,113.12716125019728,0.5,H,T,Lose,111,124
235,235,1018.1444512517753,101.81444512517754,0.5,H,H,Win,112,124
236,236,1119.958896376953,111.9958896376953,0.5,H,H,Win,113,124
237,237,1231.954786014648,123.19547860146481,0.5,H,H,Win,114,124
238,238,1355.150264616113,135.5150264616113,0.5,H,H,Win,115,124
239,239,1490.6652910777243,149.06652910777242,0.5,H,H,Win,116,124
240,240,1639.7318201854966,163.97318201854966,0.5,H,T,Lose,116,125
241,241,1475.758638166947,147.57586381669472,0.5,H,T,Lose,116,126
242,242,1328.1827743502524,132.81827743502524,0.5,H,T,Lose,116,127
243,243,1195.3644969152272,119.53644969152272,0.5,H,H,Win,117,127
244,244,1314.9009466067498,131.490094660675,0.5,H,T,Lose,117,128
245,245,1183.410851946075,118.3410851946075,0.5,H,H,Win,118,128
246,246,1301.7519371406825,130.17519371406826,0.5,H,T,Lose,118,129
247,247,1171.5767434266143,117.15767434266144,0.5,H,T,Lose,118,130
248,248,1054.4190690839528,105.44190690839528,0.5,H,H,Win,119,130
249,249,1159.8609759923481,115.98609759923482,0.5,H,T,Lose,119,131
250,250,1043.8748783931132,104.38748783931133,0.5,H,T,Lose,119,132
251,251,939.4873905538019,93.9487390553802,0.5,H,H,Win,120,132
252,252,1033.436129609182,103.34361296091821,0.5,H,H,Win,121,132
253,253,1136.7797425701,113.67797425701002,0.5,H,H,Win,122,132
254,254,1250.45771682711,125.045771682711,0.5,H,H,Win,123,132
255,255,1375.5034885098212,137.55034885098212,0.5,H,T,Lose,123,133
256,256,1237.953139658839,123.7953139658839,0.5,H,T,Lose,123,134
257,257,1114.1578256929552,111.41578256929552,0.5,H,T,Lose,123,135
258,258,1002.7420431236596,100.27420431236597,0.5,H,H,Win,124,135
259,259,1103.0162474360257,110.30162474360257,0.5,H,H,Win,125,135
260,260,1213.3178721796282,121.33178721796283,0.5,H,T,Lose,125,136
261,261,1091.9860849616655,109.19860849616656,0.5,H,T,Lose,125,137
262,262,982.7874764654989,98.2787476465499,0.5,H,T,Lose,125,138
263,263,884.5087288189491,88.45087288189491,0.5,H,T,Lose,125,139
264,264,796.0578559370541,79.60578559370542,0.5,H,H,Win,126,139
265,265,875.6636415307595,87.56636415307595,0.5,H,T,Lose,126,140
266,266,788.0972773776836,78.80972773776836,0.5,H,H,Win,127,140
267,267,866.907005115452,86.6907005115452,0.5,H,T,Lose,127,141
268,268,780.2163046039068,78.02163046039068,0.5,H,H,Win,128,141
269,269,858.2379350642975,85.82379350642975,0.5,H,T,Lose,128,142
270,270,772.4141415578678,77.24141415578679,0.5,H,T,Lose,128,143
271,271,695.172727402081,69.5172727402081,0.5,H,H,Win,129,143
272,272,764.6900001422891,76.46900001422891,0.5,H,H,Win,130,143
273,273,841.159000156518,84.1159000156518,0.5,H,H,Win,131,143
274,274,925.2749001721699,92.52749001721699,0.5,H,T,Lose,131,144
275,275,832.7474101549528,83.2747410154953,0.5,H,H,Win,132,144
276,276,916.0221511704481,91.6022151170448,0.5,H,T,Lose,132,145
277,277,824.4199360534033,82.44199360534033,0.5,H,T,Lose,132,146
278,278,741.9779424480629,74.19779424480629,0.5,H,T,Lose,132,147
279,279,667.7801482032567,66.77801482032567,0.5,H,H,Win,133,147
280,280,734.5581630235823,73.45581630235823,0.5,H,H,Win,134,147
281,281,808.0139793259406,80.80139793259406,0.5,H,H,Win,135,147
282,282,888.8153772585347,88.88153772585348,0.5,H,H,Win,136,147
283,283,977.6969149843882,97.76969149843882,0.5,H,H,Win,137,147
284,284,1075.466606482827,107.54666064828271,0.5,H,H,Win,138,147
285,285,1183.0132671311098,118.301326713111,0.5,H,H,Win,139,147
286,286,1301.3145938442208,130.13145938442207,0.5,H,T,Lose,139,148
287,287,1171.1831344597988,117.11831344597988,0.5,H,H,Win,140,148
288,288,1288.3014479057788,128.8301447905779,0.5,H,H,Win,141,148
289,289,1417.1315926963566,141.71315926963567,0.5,H,H,Win,142,148
290,290,1558.8447519659924,155.88447519659925,0.5,H,H,Win,143,148
291,291,1714.7292271625915,171.47292271625918,0.5,H,H,Win,144,148
292,292,1886.2021498788508,188.6202149878851,0.5,H,H,Win,145,148
293,293,2074.822364866736,207.4822364866736,0.5,H,H,Win,146,148
294,294,2282.3046013534095,228.23046013534096,0.5,H,T,Lose,146,149
295,295,2054.0741412180687,205.40741412180688,0.5,H,T,Lose,146,150
296,296,1848.6667270962619,184.8666727096262,0.5,H,T,Lose,146,151
297,297,1663.8000543866356,166.38000543866357,0.5,H,H,Win,147,151
298,298,1830.1800598252992,183.01800598252993,0.5,H,T,Lose,147,152
299,299,1647.1620538427692,164.71620538427692,0.5,H,T,Lose,147,153
300,300,1482.4458484584923,148.24458484584923,0.5,H,T,Lose,147,154
301,301,1334.201263612643,133.42012636126432,0.5,H,T,Lose,147,155
302,302,1200.7811372513788,120.07811372513788,0.5,H,T,Lose,147,156
303,303,1080.703023526241,108.0703023526241,0.5,H,T,Lose,147,157
304,304,972.6327211736168,97.26327211736168,0.5,H,H,Win,148,157
305,305,1069.8959932909784,106.98959932909784,0.5,H,T,Lose,148,158
306,306,962.9063939618806,96.29063939618806,0.5,H,T,Lose,148,159
307,307,866.6157545656924,86.66157545656925,0.5,H,T,Lose,148,160
308,308,779.9541791091232,77.99541791091232,0.5,H,T,Lose,148,161
309,309,701.9587611982108,70.19587611982108,0.5,H,T,Lose,148,162
310,310,631.7628850783898,63.17628850783898,0.5,H,T,Lose,148,163
311,311,568.5865965705508,56.858659657055085,0.5,H,T,Lose,148,164
312,312,511.7279369134957,51.17279369134957,0.5,H,T,Lose,148,165
313,313,460.5551432221461,46.05551432221461,0.5,H,H,Win,149,165
314,314,506.6106575443607,50.66106575443607,0.5,H,H,Win,150,165
315,315,557.2717232987968,55.727172329879686,0.5,H,H,Win,151,165
316,316,612.9988956286765,61.29988956286765,0.5,H,H,Win,152,165
317,317,674.2987851915441,67.42987851915441,0.5,H,T,Lose,152,166
318,318,606.8689066723897,60.68689066723897,0.5,H,H,Win,153,166
319,319,667.5557973396287,66.75557973396288,0.5,H,H,Win,154,166
320,320,734.3113770735916,73.43113770735917,0.5,H,H,Win,155,166
321,321,807.7425147809508,80.7742514780951,0.5,H,H,Win,156,166
322,322,888.5167662590459,88.85167662590459,0.5,H,H,Win,157,166
323,323,977.3684428849505,97.73684428849505,0.5,H,T,Lose,157,167
324,324,879.6315985964554,87.96315985964554,0.5,H,H,Win,158,167
325,325,967.594758456101,96.7594758456101,0.5,H,T,Lose,158,168
326,326,870.8352826104908,87.08352826104908,0.5,H,T,Lose,158,169
327,327,783.7517543494417,78.37517543494418,0.5,H,H,Win,159,169
328,328,862.1269297843859,86.2126929784386,0.5,H,H,Win,160,169
329,329,948.3396227628244,94.83396227628245,0.5,H,H,Win,161,169
330,330,1043.173585039107,104.3173585039107,0.5,H,H,Win,162,169
331,331,1147.4909435430177,114.74909435430177,0.5,H,H,Win,163,169
332,332,1262.2400378973196,126.22400378973197,0.5,H,H,Win,164,169
333,333,1388.4640416870516,138.84640416870516,0.5,H,T,Lose,164,170
334,334,1249.6176375183463,124.96176375183464,0.5,H,T,Lose,164,171
335,335,1124.6558737665116,112.46558737665117,0.5,H,H,Win,165,171
336,336,1237.1214611431628,123.71214611431628,0.5,H,H,Win,166,171
337,337,1360.8336072574791,136.08336072574792,0.5,H,T,Lose,166,172
338,338,1224.7502465317311,122.47502465317312,0.5,H,H,Win,167,172
339,339,1347.2252711849042,134.72252711849043,0.5,H,T,Lose,167,173
340,340,1212.5027440664137,121.25027440664138,0.5,H,T,Lose,167,174
341,341,1091.2524696597723,109.12524696597723,0.5,H,H,Win,168,174
342,342,1200.3777166257496,120.03777166257497,0.5,H,T,Lose,168,175
343,343,1080.3399449631747,108.03399449631748,0.5,H,T,Lose,168,176
344,344,972.3059504668572,97.23059504668572,0.5,H,T,Lose,168,177
345,345,875.0753554201715,87.50753554201715,0.5,H,T,Lose,168,178
346,346,787.5678198781543,78.75678198781543,0.5,H,T,Lose,168,179
347,347,708.8110378903389,70.88110378903389,0.5,H,H,Win,169,179
348,348,779.6921416793728,77.96921416793728,0.5,H,H,Win,170,179
349,349,857.66135584731,85.766135584731,0.5,H,H,Win,171,179
350,350,943.427491432041,94.34274914320412,0.5,H,H,Win,172,179
351,351,1037.7702405752452,103.77702405752453,0.5,H,H,Win,173,179
352,352,1141.5472646327698,114.15472646327699,0.5,H,H,Win,174,179
353,353,1255.7019910960469,125.57019910960469,0.5,H,H,Win,175,179
354,354,1381.2721902056514,138.12721902056515,0.5,H,H,Win,176,179
355,355,1519.3994092262167,151.93994092262167,0.5,H,H,Win,177,179
356,356,1671.3393501488383,167.13393501488383,0.5,H,T,Lose,177,180
357,357,1504.2054151339544,150.42054151339545,0.5,H,T,Lose,177,181
358,358,1353.784873620559,135.3784873620559,0.5,H,T,Lose,177,182
359,359,1218.406386258503,121.84063862585032,0.5,H,H,Win,178,182
360,360,1340.2470248843533,134.02470248843534,0.5,H,T,Lose,178,183
361,361,1206.222322395918,120.6222322395918,0.5,H,T,Lose,178,184
362,362,1085.6000901563261,108.56000901563262,0.5,H,H,Win,179,184
363,363,1194.1600991719588,119.41600991719588,0.5,H,H,Win,180,184
364,364,1313.5761090891547,131.35761090891546,0.5,H,H,Win,181,184
365,365,1444.93371999807,144.493371999807,0.5,H,T,Lose,181,185
366,366,1300.440347998263,130.0440347998263,0.5,H,T,Lose,181,186
367,367,1170.3963131984367,117.03963131984368,0.5,H,T,Lose,181,187
368,368,1053.356681878593,105.33566818785931,0.5,H,H,Win,182,187
369,369,1158.6923500664523,115.86923500664523,0.5,H,T,Lose,182,188
370,370,1042.8231150598072,104.28231150598072,0.5,H,T,Lose,182,189
371,371,938.5408035538264,93.85408035538265,0.5,H,T,Lose,182,190
372,372,844.6867231984438,84.46867231984439,0.5,H,T,Lose,182,191
373,373,760.2180508785995,76.02180508785995,0.5,H,H,Win,183,191
374,374,836.2398559664593,83.62398559664594,0.5,H,H,Win,184,191
375,375,919.8638415631053,91.98638415631054,0.5,H,T,Lose,184,192
376,376,827.8774574067947,82.78774574067948,0.5,H,H,Win,185,192
377,377,910.6652031474742,91.06652031474744,0.5,H,H,Win,186,192
378,378,1001.7317234622217,100.17317234622217,0.5,H,H,Win,187,192
379,379,1101.9048958084438,110.19048958084439,0.5,H,T,Lose,187,193
380,380,991.7144062275994,99.17144062275995,0.5,H,H,Win,188,193
381,381,1090.8858468503593,109.08858468503593,0.5,H,T,Lose,188,194
382,382,981.7972621653233,98.17972621653234,0.5,H,T,Lose,188,195
383,383,883.617535948791,88.3617535948791,0.5,H,T,Lose,188,196
384,384,795.2557823539119,79.5255782353912,0.5,H,T,Lose,188,197
385,385,715.7302041185206,71.57302041185207,0.5,H,T,Lose,188,198
386,386,644.1571837066685,64.41571837066685,0.5,H,T,Lose,188,199
387,387,579.7414653360017,57.97414653360018,0.5,H,T,Lose,188,200
388,388,521.7673188024015,52.176731880240155,0.5,H,H,Win,189,200
389,389,573.9440506826417,57.39440506826417,0.5,H,T,Lose,189,201
