,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails
56,56,10173.493075689968,101.73493075689969,0.6,T,H,Lose,33,24
57,57,10071.758144933068,100.71758144933068,0.6,T,T,Win,33,25
58,58,10172.4757263824,101.724757263824,0.6,T,T,Win,33,26
59,59,10274.200483646224,102.74200483646224,0.6,T,T,Win,33,27
60,60,10376.942488482686,103.76942488482686,0.5,H,T,Lose,33,28
61,61,10273.173063597858,102.73173063597858,0.5,H,T,Lose,33,29
62,62,10170.44133296188,101.7044133296188,0.5,H,T,Lose,33,30
63,63,10068.736919632262,100.68736919632262,0.5,H,T,Lose,33,31
64,64,9968.049550435939,99.68049550435938,0.5,H,T,Lose,33,32
65,65,9868.36905493158,98.6836905493158,0.5,H,T,Lose,33,33
66,66,9769.685364382263,97.69685364382264,0.5,H,T,Lose,33,34
67,67,9671.98851073844,96.7198851073844,0.5,H,H,Win,34,34
68,68,9768.708395845824,97.68708395845825,0.5,H,T,Lose,34,35
69,69,9671.021311887365,96.71021311887365,0.5,H,T,Lose,34,36
70,70,9574.311098768492,95.74311098768493,0.5,H,H,Win,35,36
71,71,9670.054209756177,96.70054209756178,0.5,H,T,Lose,35,37
72,72,9573.353667658615,95.73353667658616,0.5,H,T,Lose,35,38
73,73,9477.62013098203,94.7762013098203,0.5,H,T,Lose,35,39
74,74,9382.84392967221,93.8284392967221,0.5,H,H,Win,36,39
75,75,9476.672368968932,94.76672368968931,0.5,H,T,Lose,36,40
76,76,9381.905645279243,93.81905645279242,0.5,H,T,Lose,36,41
77,77,9288.08658882645,92.88086588826451,0.5,H,T,Lose,36,42
78,78,9195.205722938186,91.95205722938186,0.5,H,T,Lose,36,43
79,79,9103.253665708804,91.03253665708804,0.5,H,H,Win,37,43
80,80,9194.286202365893,91.94286202365893,0.5,H,H,Win,38,43
81,81,9286.229064389552,92.86229064389552,0.5,H,H,Win,39,43
82,82,9379.091355033448,93.79091355033448,0.5,H,H,Win,40,43
83,83,9472.882268583782,94.72882268583783,0.5,H,T,Lose,40,44
84,84,9378.153445897944,93.78153445897944,0.5,H,T,Lose,40,45
85,85,9284.371911438964,92.84371911438964,0.5,H,T,Lose,40,46
86,86,9191.528192324575,91.91528192324574,0.5,H,H,Win,41,46
87,87,9283.44347424782,92.83443474247821,0.5,H,H,Win,42,46
88,88,9376.2779089903,93.76277908990299,0.5,H,T,Lose,42,47
89,89,9282.515129900397,92.82515129900398,0.5,H,T,Lose,42,48
90,90,9189.689978601393,91.89689978601393,0.5,H,H,Win,43,48
91,91,9281.586878387407,92.81586878387407,0.5,H,H,Win,44,48
92,92,9374.40274717128,93.7440274717128,0.5,H,T,Lose,44,49
93,93,9280.658719699568,92.80658719699568,0.5,H,H,Win,45,49
94,94,9373.465306896564,93.73465306896564,0.5,H,T,Lose,45,50
95,95,9279.730653827597,92.79730653827598,0.5,H,T,Lose,45,51
96,96,9186.933347289321,91.86933347289322,0.5,H,H,Win,46,51
97,97,9278.802680762214,92.78802680762213,0.5,H,H,Win,47,51
98,98,9371.590707569836,93.71590707569837,0.5,H,T,Lose,47,52
99,99,9277.874800494137,92.77874800494138,0.5,H,T,Lose,47,53
100,100,9185.096052489196,91.85096052489196,0.5,H,H,Win,48,53
101,101,9276.947013014089,92.76947013014089,0.5,H,T,Lose,48,54
102,102,9184.177542883948,91.84177542883948,0.5,H,T,Lose,48,55
103,103,9092.335767455108,90.92335767455108,0.5,H,H,Win,49,55
104,104,9183.25912512966,91.8325912512966,0.5,H,H,Win,50,55
105,105,9275.091716380957,92.75091716380958,0.5,H,H,Win,51,55
106,106,9367.842633544768,93.67842633544768,0.5,H,H,Win,52,55
107,107,9461.521059880215,94.61521059880215,0.5,H,T,Lose,52,56
108,108,9366.905849281413,93.66905849281413,0.5,H,T,Lose,52,57
109,109,9273.236790788598,92.73236790788599,0.5,H,H,Win,53,57
110,110,9365.969158696484,93.65969158696484,0.5,H,T,Lose,53,58
111,111,9272.309467109519,92.72309467109518,0.5,H,T,Lose,53,59
112,112,9179.586372438423,91.79586372438423,0.5,H,T,Lose,53,60
113,113,9087.790508714039,90.87790508714039,0.5,H,H,Win,54,60
114,114,9178.668413801179,91.7866841380118,0.5,H,T,Lose,54,61
115,115,9086.881729663168,90.86881729663168,0.5,H,H,Win,55,61
116,116,9177.7505469598,91.777505469598,0.5,H,T,Lose,55,62
117,117,9085.973041490202,90.85973041490203,0.5,H,T,Lose,55,63
118,118,8995.1133110753,89.951133110753,0.5,H,T,Lose,55,64
119,119,8905.162177964547,89.05162177964547,0.5,H,H,Win,56,64
120,120,8994.213799744191,89.94213799744192,0.5,H,H,Win,57,64
121,121,9084.155937741632,90.84155937741633,0.5,H,H,Win,58,64
122,122,9174.99749711905,91.7499749711905,0.5,H,T,Lose,58,65
123,123,9083.24752214786,90.8324752214786,0.5,H,T,Lose,58,66
124,124,8992.41504692638,89.92415046926381,0.5,H,T,Lose,58,67
125,125,8902.490896457117,89.02490896457117,0.5,H,H,Win,59,67
126,126,8991.515805421688,89.91515805421689,0.5,H,H,Win,60,67
127,127,9081.430963475905,90.81430963475906,0.5,H,H,Win,61,67
128,128,9172.245273110664,91.72245273110664,0.5,H,T,Lose,61,68
129,129,9080.522820379558,90.80522820379558,0.5,H,T,Lose,61,69
130,130,8989.717592175763,89.89717592175762,0.5,H,T,Lose,61,70
131,131,8899.820416254004,88.99820416254005,0.5,H,T,Lose,61,71
132,132,8810.822212091463,88.10822212091463,0.5,H,H,Win,62,71
133,133,8898.930434212378,88.98930434212377,0.5,H,T,Lose,62,72
134,134,8809.941129870254,88.09941129870255,0.5,H,T,Lose,62,73
135,135,8721.841718571552,87.21841718571552,0.5,H,T,Lose,62,74
136,136,8634.623301385836,86.34623301385837,0.5,H,H,Win,63,74
137,137,8720.969534399695,87.20969534399696,0.5,H,T,Lose,63,75
138,138,8633.759839055698,86.33759839055698,0.5,H,H,Win,64,75
139,139,8720.097437446255,87.20097437446255,0.5,H,H,Win,65,75
140,140,8807.298411820717,88.07298411820717,0.5,H,H,Win,66,75
141,141,8895.371395938924,88.95371395938925,0.5,H,T,Lose,66,76
142,142,8806.417681979536,88.06417681979536,0.5,H,H,Win,67,76
143,143,8894.48185879933,88.94481858799331,0.5,H,T,Lose,67,77
144,144,8805.537040211337,88.05537040211337,0.5,H,H,Win,68,77
145,145,8893.59241061345,88.9359241061345,0.5,H,H,Win,69,77
146,146,8982.528334719584,89.82528334719584,0.5,H,H,Win,70,77
147,147,9072.35361806678,90.7235361806678,0.5,H,T,Lose,70,78
148,148,8981.630081886113,89.81630081886112,0.5,H,T,Lose,70,79
149,149,8891.813781067252,88.91813781067252,0.5,H,H,Win,71,79
150,150,8980.731918877926,89.80731918877926,0.5,H,H,Win,72,79
151,151,9070.539238066705,90.70539238066705,0.5,H,H,Win,73,79
152,152,9161.244630447372,91.61244630447372,0.5,H,T,Lose,73,80
153,153,9069.632184142898,90.69632184142898,0.5,H,T,Lose,73,81
154,154,8978.935862301469,89.78935862301469,0.5,H,T,Lose,73,82
155,155,8889.146503678454,88.89146503678454,0.5,H,H,Win,74,82
156,156,8978.037968715238,89.78037968715238,0.5,H,T,Lose,74,83
157,157,8888.257589028086,88.88257589028086,0.5,H,H,Win,75,83
158,158,8977.140164918366,89.77140164918366,0.5,H,T,Lose,75,84
159,159,8887.368763269182,88.87368763269181,0.5,H,H,Win,76,84
160,160,8976.242450901873,89.76242450901873,0.5,H,T,Lose,76,85
161,161,8886.480026392854,88.86480026392854,0.5,H,H,Win,77,85
162,162,8975.344826656783,89.75344826656783,0.5,H,T,Lose,77,86
163,163,8885.591378390214,88.85591378390214,0.5,H,T,Lose,77,87
164,164,8796.735464606312,87.96735464606313,0.5,H,T,Lose,77,88
165,165,8708.768109960249,87.08768109960249,0.5,H,T,Lose,77,89
166,166,8621.680428860645,86.21680428860645,0.5,H,T,Lose,77,90
167,167,8535.46362457204,85.3546362457204,0.5,H,T,Lose,77,91
168,168,8450.10898832632,84.50108988326319,0.5,H,H,Win,78,91
169,169,8534.610078209582,85.34610078209582,0.5,H,H,Win,79,91
170,170,8619.956178991677,86.19956178991677,0.5,H,H,Win,80,91
171,171,8706.155740781594,87.06155740781594,0.5,H,T,Lose,80,92
172,172,8619.094183373778,86.19094183373778,0.5,H,H,Win,81,92
173,173,8705.285125207516,87.05285125207516,0.5,H,T,Lose,81,93
174,174,8618.23227395544,86.18232273955441,0.5,H,T,Lose,81,94
175,175,8532.049951215886,85.32049951215886,0.5,H,H,Win,82,94
176,176,8617.370450728045,86.17370450728046,0.5,H,T,Lose,82,95
177,177,8531.196746220765,85.31196746220765,0.5,H,H,Win,83,95
178,178,8616.508713682973,86.16508713682974,0.5,H,H,Win,84,95
179,179,8702.673800819803,87.02673800819802,0.5,H,T,Lose,84,96
180,180,8615.647062811604,86.15647062811604,0.5,H,T,Lose,84,97
181,181,8529.490592183487,85.29490592183487,0.5,H,H,Win,85,97
182,182,8614.785498105322,86.14785498105323,0.5,H,T,Lose,85,98
183,183,8528.63764312427,85.2863764312427,0.5,H,T,Lose,85,99
184,184,8443.351266693027,84.43351266693027,0.5,H,T,Lose,85,100
185,185,8358.917754026097,83.58917754026098,0.5,H,T,Lose,85,101
186,186,8275.328576485836,82.75328576485836,0.5,H,H,Win,86,101
187,187,8358.081862250694,83.58081862250694,0.5,H,T,Lose,86,102
188,188,8274.501043628186,82.74501043628186,0.5,H,T,Lose,86,103
189,189,8191.756033191905,81.91756033191905,0.5,H,T,Lose,86,104
190,190,8109.838472859986,81.09838472859985,0.5,H,T,Lose,86,105
191,191,8028.740088131386,80.28740088131386,0.4,H,T,Lose,86,106
192,192,7948.452687250072,79.48452687250072,0.5,H,H,Win,87,106
193,193,8027.937214122572,80.27937214122572,0.4,H,T,Lose,87,107
194,194,7947.657841981347,79.47657841981346,0.4,H,T,Lose,87,108
195,195,7868.181263561533,78.68181263561533,0.4,H,T,Lose,87,109
196,196,7789.499450925918,77.89499450925918,0.4,H,H,Win,88,109
197,197,7867.394445435177,78.67394445435177,0.4,H,H,Win,89,109
198,198,7946.068389889529,79.46068389889528,0.4,H,T,Lose,89,110
199,199,7866.607705990633,78.66607705990633,0.5,H,H,Win,90,110
200,200,7945.273783050539,79.4527378305054,0.5,H,H,Win,91,110
201,201,8024.726520881045,80.24726520881045,0.5,H,H,Win,92,110
202,202,8104.973786089856,81.04973786089856,0.5,H,H,Win,93,110
203,203,8186.023523950755,81.86023523950755,0.5,H,H,Win,94,110
204,204,8267.883759190263,82.67883759190264,0.5,H,H,Win,95,110
205,205,8350.562596782165,83.50562596782166,0.5,H,H,Win,96,110
206,206,8434.068222749987,84.34068222749987,0.5,H,T,Lose,96,111
207,207,8349.727540522488,83.49727540522488,0.5,H,T,Lose,96,112
208,208,8266.230265117263,82.66230265117264,0.5,H,H,Win,97,112
209,209,8348.892567768436,83.48892567768436,0.5,H,T,Lose,97,113
210,210,8265.403642090752,82.65403642090753,0.5,H,T,Lose,97,114
211,211,8182.749605669845,81.82749605669845,0.5,H,H,Win,98,114
212,212,8264.577101726543,82.64577101726543,0.5,H,T,Lose,98,115
213,213,8181.931330709278,81.81931330709278,0.5,H,H,Win,99,115
214,214,8263.75064401637,82.6375064401637,0.5,H,H,Win,100,115
215,215,8346.388150456534,83.46388150456535,0.5,H,H,Win,101,115
216,216,8429.8520319611,84.298520319611,0.5,H,H,Win,102,115
217,217,8514.150552280711,85.14150552280711,0.5,H,H,Win,103,115
218,218,8599.292057803517,85.99292057803517,0.5,H,H,Win,104,115
219,219,8685.284978381553,86.85284978381553,0.5,H,T,Lose,104,116
220,220,8598.432128597737,85.98432128597737,0.5,H,T,Lose,104,117
221,221,8512.447807311759,85.12447807311759,0.5,H,T,Lose,104,118
222,222,8427.323329238641,84.27323329238641,0.5,H,H,Win,105,118
223,223,8511.596562531027,85.11596562531028,0.5,H,H,Win,106,118
224,224,8596.712528156337,85.96712528156337,0.5,H,H,Win,107,118
225,225,8682.679653437901,86.82679653437901,0.5,H,H,Win,108,118
226,226,8769.50644997228,87.69506449972279,0.5,H,H,Win,109,118
227,227,8857.201514472003,88.57201514472003,0.5,H,H,Win,110,118
228,228,8945.773529616723,89.45773529616723,0.5,H,H,Win,111,118
229,229,9035.23126491289,90.3523126491289,0.5,H,T,Lose,111,119
230,230,8944.878952263762,89.44878952263763,0.5,H,T,Lose,111,120
231,231,8855.430162741124,88.55430162741125,0.5,H,H,Win,112,120
232,232,8943.984464368536,89.43984464368536,0.5,H,H,Win,113,120
233,233,9033.424309012222,90.33424309012221,0.5,H,T,Lose,113,121
234,234,8943.090065922099,89.430900659221,0.5,H,T,Lose,113,122
235,235,8853.659165262878,88.53659165262877,0.5,H,H,Win,114,122
236,236,8942.195756915506,89.42195756915505,0.5,H,T,Lose,114,123
237,237,8852.77379934635,88.5277379934635,0.5,H,H,Win,115,123
238,238,8941.301537339814,89.41301537339814,0.5,H,T,Lose,115,124
239,239,8851.888521966415,88.51888521966416,0.5,H,T,Lose,115,125
240,240,8763.369636746751,87.63369636746751,0.5,H,T,Lose,115,126
241,241,8675.735940379283,86.75735940379283,0.5,H,H,Win,116,126
242,242,8762.493299783077,87.62493299783077,0.5,H,T,Lose,116,127
243,243,8674.868366785246,86.74868366785246,0.5,H,T,Lose,116,128
244,244,8588.119683117393,85.88119683117394,0.5,H,H,Win,117,128
245,245,8674.000879948568,86.74000879948568,0.5,H,T,Lose,117,129
246,246,8587.260871149081,85.87260871149081,0.5,H,H,Win,118,129
247,247,8673.133479860571,86.73133479860572,0.5,H,T,Lose,118,130
248,248,8586.402145061966,85.86402145061966,0.5,H,H,Win,119,130
249,249,8672.266166512585,86.72266166512586,0.5,H,T,Lose,119,131
250,250,8585.54350484746,85.85543504847459,0.5,H,H,Win,120,131
251,251,8671.398939895933,86.71398939895933,0.5,H,T,Lose,120,132
252,252,8584.684950496974,85.84684950496974,0.5,H,H,Win,121,132
253,253,8670.531800001943,86.70531800001943,0.5,H,H,Win,122,132
254,254,8757.237118001964,87.57237118001964,0.5,H,T,Lose,122,133
255,255,8669.664746821943,86.69664746821944,0.5,H,H,Win,123,133
256,256,8756.361394290163,87.56361394290163,0.5,H,T,Lose,123,134
257,257,8668.79778034726,86.6879778034726,0.5,H,H,Win,124,134
258,258,8755.485758150733,87.55485758150733,0.5,H,T,Lose,124,135
259,259,8667.930900569227,86.67930900569228,0.5,H,H,Win,125,135
260,260,8754.61020957492,87.54610209574919,0.5,H,H,Win,126,135
261,261,8842.15631167067,88.4215631167067,0.5,H,T,Lose,126,136
262,262,8753.734748553963,87.53734748553963,0.5,H,T,Lose,126,137
263,263,8666.197401068423,86.66197401068423,0.5,H,H,Win,127,137
264,264,8752.859375079106,87.52859375079106,0.5,H,T,Lose,127,138
265,265,8665.330781328315,86.65330781328315,0.5,H,T,Lose,127,139
266,266,8578.677473515032,85.78677473515032,0.5,H,H,Win,128,139
267,267,8664.464248250182,86.64464248250182,0.5,H,H,Win,129,139
268,268,8751.108890732685,87.51108890732685,0.5,H,T,Lose,129,140
269,269,8663.597801825357,86.63597801825357,0.5,H,T,Lose,129,141
270,270,8576.961823807103,85.76961823807103,0.5,H,H,Win,130,141
271,271,8662.731442045175,86.62731442045175,0.5,H,T,Lose,130,142
272,272,8576.104127624723,85.76104127624724,0.5,H,T,Lose,130,143
273,273,8490.343086348475,84.90343086348476,0.5,H,T,Lose,130,144
274,274,8405.43965548499,84.0543965548499,0.5,H,T,Lose,130,145
275,275,8321.38525893014,83.21385258930141,0.5,H,H,Win,131,145
276,276,8404.599111519441,84.04599111519441,0.5,H,H,Win,132,145
277,277,8488.645102634635,84.88645102634635,0.5,H,T,Lose,132,146
278,278,8403.758651608288,84.03758651608288,0.5,H,T,Lose,132,147
279,279,8319.721065092206,83.19721065092206,0.5,H,H,Win,133,147
280,280,8402.918275743128,84.02918275743129,0.5,H,H,Win,134,147
281,281,8486.94745850056,84.86947458500559,0.5,H,T,Lose,134,148
282,282,8402.077983915553,84.02077983915554,0.5,H,H,Win,135,148
283,283,8486.098763754708,84.86098763754708,0.5,H,T,Lose,135,149
284,284,8401.237776117161,84.0123777611716,0.5,H,T,Lose,135,150
285,285,8317.22539835599,83.1722539835599,0.5,H,H,Win,136,150
286,286,8400.397652339549,84.0039765233955,0.5,H,H,Win,137,150
287,287,8484.401628862945,84.84401628862945,0.5,H,H,Win,138,150
288,288,8569.245645151574,85.69245645151574,0.5,H,H,Win,139,150
289,289,8654.93810160309,86.54938101603089,0.5,H,T,Lose,139,151
290,290,8568.388720587058,85.68388720587058,0.5,H,H,Win,140,151
291,291,8654.072607792928,86.54072607792929,0.5,H,T,Lose,140,152
292,292,8567.531881715,85.67531881715,0.5,H,T,Lose,140,153
293,293,8481.85656289785,84.8185656289785,0.5,H,T,Lose,140,154
294,294,8397.037997268872,83.97037997268872,0.5,H,H,Win,141,154
295,295,8481.00837724156,84.81008377241561,0.5,H,H,Win,142,154
296,296,8565.818461013976,85.65818461013976,0.5,H,T,Lose,142,155
297,297,8480.160276403836,84.80160276403836,0.5,H,H,Win,143,155
298,298,8564.961879167875,85.64961879167875,0.5,H,T,Lose,143,156
299,299,8479.312260376197,84.79312260376197,0.5,H,H,Win,144,156
300,300,8564.105382979958,85.64105382979959,0.5,H,H,Win,145,156
301,301,8649.746436809757,86.49746436809757,0.5,H,H,Win,146,156
302,302,8736.243901177855,87.36243901177855,0.5,H,H,Win,147,156
303,303,8823.606340189634,88.23606340189633,0.5,H,H,Win,148,156
304,304,8911.84240359153,89.11842403591531,0.5,H,T,Lose,148,157
305,305,8822.723979555614,88.22723979555614,0.5,H,T,Lose,148,158
306,306,8734.496739760058,87.34496739760058,0.5,H,T,Lose,148,159
307,307,8647.151772362457,86.47151772362457,0.5,H,H,Win,149,159
308,308,8733.623290086081,87.33623290086082,0.5,H,T,Lose,149,160
309,309,8646.28705718522,86.4628705718522,0.5,H,T,Lose,149,161
310,310,8559.824186613369,85.59824186613369,0.5,H,T,Lose,149,162
311,311,8474.225944747235,84.74225944747235,0.5,H,T,Lose,149,163
312,312,8389.483685299763,83.89483685299763,0.5,H,T,Lose,149,164
313,313,8305.588848446765,83.05588848446766,0.5,H,T,Lose,149,165
314,314,8222.532959962298,82.22532959962298,0.5,H,H,Win,150,165
315,315,8304.758289561922,83.04758289561921,0.5,H,H,Win,151,165
316,316,8387.80587245754,83.87805872457541,0.5,H,T,Lose,151,166
317,317,8303.927813732966,83.03927813732966,0.5,H,T,Lose,151,167
318,318,8220.888535595635,82.20888535595635,0.5,H,H,Win,152,167
319,319,8303.097420951592,83.03097420951592,0.5,H,T,Lose,152,168
320,320,8220.066446742076,82.20066446742076,0.5,H,T,Lose,152,169
321,321,8137.8657822746545,81.37865782274655,0.5,H,T,Lose,152,170
322,322,8056.487124451908,80.56487124451908,0.5,H,H,Win,153,170
323,323,8137.051995696427,81.37051995696427,0.5,H,H,Win,154,170
324,324,8218.422515653392,82.18422515653393,0.5,H,T,Lose,154,171
325,325,8136.238290496858,81.36238290496858,0.5,H,H,Win,155,171
326,326,8217.600673401826,82.17600673401827,0.5,H,T,Lose,155,172
327,327,8135.424666667808,81.35424666667808,0.5,H,T,Lose,155,173
328,328,8054.0704200011305,80.5407042000113,0.5,H,T,Lose,155,174
329,329,7973.529715801119,79.73529715801119,0.5,H,H,Win,156,174
330,330,8053.26501295913,80.5326501295913,0.5,H,T,Lose,156,175
331,331,7972.732362829539,79.7273236282954,0.5,H,T,Lose,156,176
332,332,7893.005039201244,78.93005039201243,0.5,H,H,Win,157,176
333,333,7971.935089593256,79.71935089593256,0.5,H,H,Win,158,176
334,334,8051.654440489188,80.51654440489189,0.5,H,T,Lose,158,177
335,335,7971.137896084297,79.71137896084296,0.5,H,T,Lose,158,178
336,336,7891.426517123454,78.91426517123453,0.5,H,H,Win,159,178
337,337,7970.340782294688,79.70340782294689,0.5,H,H,Win,160,178
338,338,8050.0441901176355,80.50044190117636,0.5,H,T,Lose,160,179
339,339,7969.543748216459,79.69543748216459,0.5,H,T,Lose,160,180
340,340,7889.8483107342945,78.89848310734294,0.5,H,T,Lose,160,181
341,341,7810.949827626951,78.10949827626952,0.5,H,T,Lose,160,182
342,342,7732.840329350682,77.32840329350682,0.5,H,H,Win,161,182
343,343,7810.168732644189,78.10168732644189,0.5,H,H,Win,162,182
344,344,7888.27041997063,78.88270419970631,0.5,H,T,Lose,162,183
345,345,7809.387715770924,78.09387715770924,0.5,H,T,Lose,162,184
346,346,7731.293838613215,77.31293838613215,0.5,H,H,Win,163,184
347,347,7808.606776999347,78.08606776999348,0.5,H,T,Lose,163,185
348,348,7730.520709229353,77.30520709229353,0.5,H,T,Lose,163,186
349,349,7653.21550213706,76.5321550213706,0.5,H,T,Lose,163,187
350,350,7576.68334711569,75.7668334711569,0.5,H,H,Win,164,187
351,351,7652.450180586847,76.52450180586847,0.5,H,T,Lose,164,188
352,352,7575.925678780978,75.75925678780979,0.5,H,T,Lose,164,189
353,353,7500.166421993168,75.00166421993168,0.5,H,H,Win,165,189
354,354,7575.1680862131,75.751680862131,0.5,H,T,Lose,165,190
355,355,7499.4164053509685,74.99416405350969,0.5,H,T,Lose,165,191
356,356,7424.422241297459,74.2442224129746,0.5,H,H,Win,166,191
357,357,7498.666463710433,74.98666463710434,0.5,H,H,Win,167,191
358,358,7573.653128347538,75.73653128347539,0.5,H,H,Win,168,191
359,359,7649.389659631013,76.49389659631014,0.5,H,T,Lose,168,192
360,360,7572.895763034703,75.72895763034704,0.5,H,T,Lose,168,193
361,361,7497.166805404356,74.97166805404356,0.5,H,T,Lose,168,194
362,362,7422.1951373503125,74.22195137350313,0.5,H,T,Lose,168,195
363,363,7347.973185976809,73.4797318597681,0.5,H,H,Win,169,195
364,364,7421.452917836577,74.21452917836578,0.5,H,H,Win,170,195
365,365,7495.667447014943,74.95667447014942,0.5,H,T,Lose,170,196
366,366,7420.710772544793,74.20710772544793,0.5,H,T,Lose,170,197
367,367,7346.503664819345,73.46503664819346,0.5,H,T,Lose,170,198
368,368,7273.038628171152,72.73038628171152,0.5,H,T,Lose,170,199
369,369,7200.30824188944,72.00308241889441,0.5,H,H,Win,171,199
370,370,7272.311324308334,72.72311324308335,0.5,H,H,Win,172,199
371,371,7345.034437551418,73.45034437551418,0.5,H,H,Win,173,199
372,372,7418.484781926932,74.18484781926932,0.5,H,H,Win,174,199
373,373,7492.669629746201,74.92669629746202,0.5,H,T,Lose,174,200
374,374,7417.74293344874,74.1774293344874,0.5,H,T,Lose,174,201
375,375,7343.565504114253,73.43565504114252,0.5,H,H,Win,175,201
376,376,7417.001159155395,74.17001159155394,0.5,H,H,Win,176,201
377,377,7491.1711707469485,74.9117117074695,0.5,H,H,Win,177,201
378,378,7566.082882454418,75.66082882454418,0.5,H,H,Win,178,201
379,379,7641.743711278962,76.41743711278963,0.5,H,H,Win,179,201
380,380,7718.161148391751,77.18161148391752,0.5,H,H,Win,180,201
381,381,7795.342759875669,77.95342759875669,0.5,H,H,Win,181,201
382,382,7873.296187474426,78.73296187474426,0.5,H,H,Win,182,201
383,383,7952.02914934917,79.52029149349171,0.5,H,T,Lose,182,202
384,384,7872.508857855679,78.7250885785568,0.5,H,H,Win,183,202
385,385,7951.233946434236,79.51233946434236,0.5,H,H,Win,184,202
386,386,8030.746285898578,80.30746285898579,0.5,H,T,Lose,184,203
387,387,7950.4388230395925,79.50438823039593,0.5,H,T,Lose,184,204
388,388,7870.934434809196,78.70934434809196,0.5,H,H,Win,185,204
389,389,7949.643779157288,79.49643779157289,0.5,H,T,Lose,185,205
390,390,7870.147341365715,78.70147341365715,0.5,H,H,Win,186,205
391,391,7948.848814779372,79.48848814779373,0.5,H,T,Lose,186,206
392,392,7869.360326631579,78.69360326631579,0.5,H,H,Win,187,206
