,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails
58,58,5001.730548831347,500.1730548831347,0.5,H,H,Win,28,31
59,59,5501.9036037144815,550.1903603714482,0.5,H,H,Win,29,31
60,60,6052.09396408593,605.209396408593,0.5,H,H,Win,30,31
61,61,6657.303360494523,665.7303360494524,0.5,H,H,Win,31,31
62,62,7323.033696543976,732.3033696543976,0.5,H,H,Win,32,31
63,63,8055.337066198374,805.5337066198374,0.5,H,T,Lose,32,32
64,64,7249.803359578536,724.9803359578536,0.5,H,H,Win,33,32
65,65,7974.78369553639,797.478369553639,0.5,H,H,Win,34,32
66,66,8772.26206509003,877.2262065090031,0.5,H,T,Lose,34,33
67,67,7895.035858581026,789.5035858581027,0.5,H,H,Win,35,33
68,68,8684.53944443913,868.453944443913,0.5,H,T,Lose,35,34
69,69,7816.085499995216,781.6085499995216,0.5,H,H,Win,36,34
70,70,8597.694049994738,859.7694049994739,0.5,H,T,Lose,36,35
71,71,7737.924644995264,773.7924644995264,0.5,H,T,Lose,36,36
72,72,6964.132180495738,696.4132180495739,0.5,H,H,Win,37,36
73,73,7660.545398545311,766.0545398545312,0.5,H,T,Lose,37,37
74,74,6894.49085869078,689.4490858690781,0.5,H,T,Lose,37,38
75,75,6205.041772821703,620.5041772821703,0.5,H,T,Lose,37,39
76,76,5584.537595539532,558.4537595539532,0.5,H,T,Lose,37,40
77,77,5026.083835985579,502.6083835985579,0.5,H,H,Win,38,40
78,78,5528.692219584137,552.8692219584137,0.5,H,T,Lose,38,41
79,79,4975.8229976257235,497.58229976257235,0.5,H,H,Win,39,41
80,80,5473.405297388295,547.3405297388296,0.5,H,H,Win,40,41
81,81,6020.745827127125,602.0745827127125,0.5,H,T,Lose,40,42
82,82,5418.671244414412,541.8671244414412,0.5,H,T,Lose,40,43
83,83,4876.804119972971,487.68041199729714,0.5,H,H,Win,41,43
84,84,5364.484531970269,536.4484531970269,0.5,H,T,Lose,41,44
85,85,4828.0360787732425,482.8036078773243,0.5,H,T,Lose,41,45
86,86,4345.232470895919,434.5232470895919,0.5,H,T,Lose,41,46
87,87,3910.709223806327,391.07092238063274,0.5,H,T,Lose,41,47
88,88,3519.6383014256944,351.96383014256946,0.5,H,H,Win,42,47
89,89,3871.6021315682638,387.1602131568264,0.5,H,H,Win,43,47
90,90,4258.76234472509,425.876234472509,0.5,H,T,Lose,43,48
91,91,3832.8861102525807,383.2886110252581,0.5,H,H,Win,44,48
92,92,4216.174721277839,421.6174721277839,0.5,H,T,Lose,44,49
93,93,3794.557249150055,379.45572491500553,0.5,H,H,Win,45,49
94,94,4174.012974065061,417.4012974065061,0.5,H,T,Lose,45,50
95,95,3756.6116766585546,375.6611676658555,0.5,H,T,Lose,45,51
96,96,3380.9505089926993,338.09505089926995,0.5,H,T,Lose,45,52
97,97,3042.855458093429,304.2855458093429,0.5,H,H,Win,46,52
98,98,3347.1410039027724,334.7141003902773,0.5,H,T,Lose,46,53
99,99,3012.4269035124953,301.24269035124956,0.5,H,H,Win,47,53
100,100,3313.669593863745,331.3669593863745,0.5,H,T,Lose,47,54
101,101,2982.3026344773702,298.23026344773706,0.5,H,H,Win,48,54
102,102,3280.532897925107,328.0532897925107,0.5,H,T,Lose,48,55
103,103,2952.4796081325962,295.2479608132596,0.5,H,T,Lose,48,56
104,104,2657.231647319337,265.7231647319337,0.5,H,T,Lose,48,57
105,105,2391.5084825874033,239.15084825874033,0.5,H,T,Lose,48,58
106,106,2152.357634328663,215.23576343286632,0.5,H,H,Win,49,58
107,107,2367.5933977615296,236.75933977615296,0.5,H,T,Lose,49,59
108,108,2130.8340579853766,213.08340579853768,0.4,H,T,Lose,49,60
109,109,1917.750652186839,191.77506521868392,0.5,H,H,Win,50,60
110,110,2109.5257174055228,210.9525717405523,0.5,H,T,Lose,50,61
111,111,1898.5731456649705,189.85731456649705,0.4,H,T,Lose,50,62
112,112,1708.7158310984735,170.87158310984736,0.5,H,H,Win,51,62
113,113,1879.5874142083208,187.9587414208321,0.5,H,H,Win,52,62
114,114,2067.546155629153,206.75461556291532,0.5,H,H,Win,53,62
115,115,2274.300771192068,227.43007711920683,0.5,H,H,Win,54,62
116,116,2501.730848311275,250.17308483112754,0.5,H,H,Win,55,62
117,117,2751.903933142403,275.1903933142403,0.5,H,T,Lose,55,63
118,118,2476.7135398281625,247.67135398281627,0.5,H,T,Lose,55,64
119,119,2229.0421858453465,222.90421858453465,0.5,H,H,Win,56,64
120,120,2451.946404429881,245.19464044298812,0.5,H,T,Lose,56,65
121,121,2206.751763986893,220.6751763986893,0.5,H,H,Win,57,65
122,122,2427.4269403855824,242.74269403855826,0.5,H,T,Lose,57,66
123,123,2184.6842463470243,218.46842463470244,0.5,H,H,Win,58,66
124,124,2403.1526709817267,240.31526709817268,0.5,H,H,Win,59,66
125,125,2643.4679380798993,264.34679380798997,0.5,H,T,Lose,59,67
126,126,2379.1211442719095,237.91211442719097,0.5,H,T,Lose,59,68
127,127,2141.2090298447188,214.12090298447188,0.5,H,H,Win,60,68
128,128,2355.3299328291905,235.53299328291905,0.5,H,T,Lose,60,69
129,129,2119.7969395462715,211.97969395462715,0.5,H,T,Lose,60,70
130,130,1907.8172455916442,190.78172455916445,0.5,H,T,Lose,60,71
131,131,1717.0355210324797,171.70355210324797,0.5,H,T,Lose,60,72
132,132,1545.3319689292316,154.53319689292317,0.5,H,H,Win,61,72
133,133,1699.8651658221547,169.98651658221547,0.5,H,T,Lose,61,73
134,134,1529.8786492399393,152.98786492399393,0.5,H,H,Win,62,73
135,135,1682.866514163933,168.2866514163933,0.5,H,T,Lose,62,74
136,136,1514.5798627475397,151.45798627475398,0.5,H,H,Win,63,74
137,137,1666.0378490222936,166.60378490222936,0.5,H,H,Win,64,74
138,138,1832.641633924523,183.2641633924523,0.5,H,H,Win,65,74
139,139,2015.9057973169752,201.59057973169752,0.5,H,H,Win,66,74
140,140,2217.496377048673,221.7496377048673,0.5,H,T,Lose,66,75
141,141,1995.7467393438055,199.57467393438057,0.5,H,T,Lose,66,76
142,142,1796.172065409425,179.6172065409425,0.5,H,T,Lose,66,77
143,143,1616.5548588684824,161.65548588684825,0.5,H,H,Win,67,77
144,144,1778.2103447553307,177.82103447553308,0.5,H,H,Win,68,77
145,145,1956.0313792308636,195.60313792308636,0.5,H,T,Lose,68,78
146,146,1760.4282413077772,176.04282413077772,0.5,H,T,Lose,68,79
147,147,1584.3854171769995,158.43854171769996,0.5,H,H,Win,69,79
148,148,1742.8239588946994,174.28239588946997,0.5,H,H,Win,70,79
149,149,1917.1063547841695,191.71063547841698,0.5,H,H,Win,71,79
150,150,2108.8169902625864,210.88169902625864,0.5,H,H,Win,72,79
151,151,2319.698689288845,231.9698689288845,0.5,H,T,Lose,72,80
152,152,2087.7288203599605,208.77288203599608,0.5,H,T,Lose,72,81
153,153,1878.9559383239643,187.89559383239646,0.5,H,T,Lose,72,82
154,154,1691.0603444915678,169.1060344491568,0.5,H,H,Win,73,82
155,155,1860.1663789407246,186.01663789407246,0.5,H,H,Win,74,82
156,156,2046.183016834797,204.6183016834797,0.5,H,T,Lose,74,83
157,157,1841.5647151513172,184.15647151513173,0.5,H,T,Lose,74,84
158,158,1657.4082436361855,165.74082436361857,0.5,H,H,Win,75,84
159,159,1823.1490679998042,182.31490679998043,0.5,H,H,Win,76,84
160,160,2005.4639747997846,200.54639747997848,0.5,H,T,Lose,76,85
161,161,1804.9175773198062,180.49175773198064,0.5,H,H,Win,77,85
162,162,1985.409335051787,198.5409335051787,0.5,H,H,Win,78,85
163,163,2183.9502685569655,218.39502685569656,0.5,H,H,Win,79,85
164,164,2402.345295412662,240.2345295412662,0.5,H,H,Win,80,85
165,165,2642.579824953928,264.2579824953928,0.5,H,T,Lose,80,86
166,166,2378.3218424585352,237.83218424585354,0.5,H,H,Win,81,86
167,167,2616.154026704389,261.61540267043887,0.5,H,H,Win,82,86
168,168,2877.7694293748277,287.7769429374828,0.5,H,T,Lose,82,87
169,169,2589.992486437345,258.9992486437345,0.5,H,H,Win,83,87
170,170,2848.9917350810797,284.899173508108,0.5,H,T,Lose,83,88
171,171,2564.0925615729716,256.4092561572972,0.5,H,H,Win,84,88
172,172,2820.5018177302686,282.05018177302685,0.5,H,H,Win,85,88
173,173,3102.5519995032955,310.2551999503296,0.5,H,T,Lose,85,89
174,174,2792.296799552966,279.2296799552966,0.5,H,H,Win,86,89
175,175,3071.5264795082626,307.1526479508263,0.5,H,T,Lose,86,90
176,176,2764.3738315574365,276.43738315574365,0.5,H,T,Lose,86,91
177,177,2487.936448401693,248.7936448401693,0.5,H,T,Lose,86,92
178,178,2239.1428035615236,223.91428035615237,0.5,H,T,Lose,86,93
179,179,2015.2285232053712,201.52285232053714,0.5,H,T,Lose,86,94
180,180,1813.705670884834,181.37056708848343,0.5,H,H,Win,87,94
181,181,1995.0762379733173,199.50762379733175,0.5,H,H,Win,88,94
182,182,2194.583861770649,219.4583861770649,0.5,H,T,Lose,88,95
183,183,1975.125475593584,197.5125475593584,0.5,H,H,Win,89,95
184,184,2172.6380231529424,217.26380231529424,0.5,H,T,Lose,89,96
185,185,1955.3742208376482,195.53742208376482,0.5,H,T,Lose,89,97
186,186,1759.8367987538834,175.98367987538836,0.5,H,H,Win,90,97
187,187,1935.8204786292717,193.5820478629272,0.5,H,H,Win,91,97
188,188,2129.402526492199,212.9402526492199,0.5,H,T,Lose,91,98
189,189,1916.462273842979,191.6462273842979,0.5,H,H,Win,92,98
190,190,2108.108501227277,210.81085012272771,0.5,H,T,Lose,92,99
191,191,1897.2976511045492,189.72976511045493,0.5,H,H,Win,93,99
192,192,2087.027416215004,208.70274162150042,0.5,H,H,Win,94,99
193,193,2295.7301578365045,229.57301578365048,0.5,H,T,Lose,94,100
194,194,2066.157142052854,206.6157142052854,0.5,H,H,Win,95,100
195,195,2272.772856258139,227.27728562581393,0.5,H,H,Win,96,100
196,196,2500.050141883953,250.0050141883953,0.5,H,T,Lose,96,101
197,197,2250.0451276955578,225.0045127695558,0.5,H,T,Lose,96,102
198,198,2025.040614926002,202.50406149260021,0.5,H,T,Lose,96,103
199,199,1822.5365534334019,182.2536553433402,0.5,H,T,Lose,96,104
200,200,1640.2828980900617,164.0282898090062,0.5,H,H,Win,97,104
201,201,1804.311187899068,180.4311187899068,0.5,H,H,Win,98,104
202,202,1984.7423066889748,198.4742306688975,0.5,H,H,Win,99,104
203,203,2183.2165373578723,218.32165373578724,0.5,H,T,Lose,99,105
204,204,1964.894883622085,196.4894883622085,0.5,H,H,Win,100,105
205,205,2161.3843719842935,216.13843719842936,0.5,H,T,Lose,100,106
206,206,1945.2459347858642,194.52459347858644,0.5,H,T,Lose,100,107
207,207,1750.7213413072777,175.0721341307278,0.5,H,H,Win,101,107
208,208,1925.7934754380055,192.57934754380057,0.5,H,T,Lose,101,108
209,209,1733.214127894205,173.3214127894205,0.5,H,T,Lose,101,109
210,210,1559.8927151047844,155.98927151047846,0.5,H,T,Lose,101,110
211,211,1403.903443594306,140.3903443594306,0.5,H,H,Win,102,110
212,212,1544.2937879537367,154.42937879537368,0.5,H,T,Lose,102,111
213,213,1389.864409158363,138.9864409158363,0.5,H,H,Win,103,111
214,214,1528.8508500741993,152.88508500741995,0.5,H,T,Lose,103,112
215,215,1375.9657650667793,137.59657650667793,0.5,H,H,Win,104,112
216,216,1513.5623415734572,151.3562341573457,0.5,H,T,Lose,104,113
217,217,1362.2061074161115,136.22061074161115,0.5,H,H,Win,105,113
218,218,1498.4267181577227,149.84267181577226,0.5,H,H,Win,106,113
219,219,1648.269389973495,164.82693899734952,0.5,H,H,Win,107,113
220,220,1813.0963289708445,181.30963289708447,0.5,H,H,Win,108,113
221,221,1994.405961867929,199.4405961867929,0.5,H,H,Win,109,113
222,222,2193.8465580547218,219.3846558054722,0.5,H,H,Win,110,113
223,223,2413.2312138601937,241.32312138601938,0.5,H,T,Lose,110,114
224,224,2171.9080924741743,217.19080924741743,0.5,H,T,Lose,110,115
225,225,1954.7172832267568,195.4717283226757,0.5,H,H,Win,111,115
226,226,2150.1890115494325,215.01890115494325,0.5,H,T,Lose,111,116
227,227,1935.1701103944893,193.51701103944893,0.5,H,H,Win,112,116
228,228,2128.687121433938,212.86871214339382,0.5,H,T,Lose,112,117
229,229,1915.8184092905442,191.58184092905444,0.5,H,H,Win,113,117
230,230,2107.4002502195985,210.74002502195987,0.5,H,H,Win,114,117
231,231,2318.1402752415584,231.81402752415585,0.5,H,H,Win,115,117
232,232,2549.954302765714,254.99543027657143,0.5,H,H,Win,116,117
233,233,2804.9497330422855,280.49497330422855,0.5,H,H,Win,117,117
234,234,3085.444706346514,308.5444706346514,0.5,H,H,Win,118,117
235,235,3393.9891769811657,339.3989176981166,0.5,H,T,Lose,118,118
236,236,3054.590259283049,305.4590259283049,0.5,H,T,Lose,118,119
237,237,2749.131233354744,274.9131233354744,0.5,H,T,Lose,118,120
238,238,2474.2181100192697,247.42181100192698,0.5,H,T,Lose,118,121
239,239,2226.796299017343,222.6796299017343,0.5,H,H,Win,119,121
240,240,2449.475928919077,244.9475928919077,0.5,H,T,Lose,119,122
241,241,2204.528336027169,220.45283360271694,0.5,H,T,Lose,119,123
242,242,1984.0755024244522,198.40755024244524,0.5,H,H,Win,120,123
243,243,2182.4830526668975,218.24830526668975,0.5,H,H,Win,121,123
244,244,2400.7313579335873,240.07313579335874,0.5,H,H,Win,122,123
245,245,2640.804493726946,264.0804493726946,0.5,H,T,Lose,122,124
246,246,2376.7240443542514,237.67240443542516,0.5,H,T,Lose,122,125
247,247,2139.0516399188264,213.90516399188266,0.5,H,H,Win,123,125
248,248,2352.956803910709,235.2956803910709,0.5,H,H,Win,124,125
249,249,2588.25248430178,258.825248430178,0.5,H,H,Win,125,125
250,250,2847.077732731958,284.7077732731958,0.5,H,T,Lose,125,126
251,251,2562.369959458762,256.23699594587623,0.5,H,T,Lose,125,127
252,252,2306.132963512886,230.6132963512886,0.5,H,T,Lose,125,128
253,253,2075.519667161597,207.55196671615974,0.5,H,T,Lose,125,129
254,254,1867.9677004454375,186.79677004454376,0.5,H,T,Lose,125,130
255,255,1681.1709304008937,168.11709304008937,0.5,H,T,Lose,125,131
256,256,1513.0538373608042,151.30538373608042,0.5,H,H,Win,126,131
257,257,1664.3592210968845,166.43592210968848,0.5,H,H,Win,127,131
258,258,1830.795143206573,183.0795143206573,0.5,H,T,Lose,127,132
259,259,1647.7156288859155,164.77156288859157,0.5,H,H,Win,128,132
260,260,1812.4871917745072,181.24871917745074,0.5,H,T,Lose,128,133
261,261,1631.2384725970564,163.12384725970566,0.5,H,T,Lose,128,134
262,262,1468.1146253373508,146.8114625337351,0.5,H,H,Win,129,134
263,263,1614.9260878710859,161.4926087871086,0.5,H,T,Lose,129,135
264,264,1453.4334790839773,145.34334790839773,0.5,H,H,Win,130,135
265,265,1598.776826992375,159.8776826992375,0.5,H,T,Lose,130,136
266,266,1438.8991442931374,143.88991442931373,0.5,H,H,Win,131,136
267,267,1582.789058722451,158.2789058722451,0.5,H,H,Win,132,136
268,268,1741.0679645946962,174.10679645946962,0.5,H,T,Lose,132,137
269,269,1566.9611681352264,156.69611681352265,0.5,H,T,Lose,132,138
270,270,1410.2650513217038,141.0265051321704,0.5,H,H,Win,133,138
271,271,1551.2915564538741,155.1291556453874,0.5,H,H,Win,134,138
272,272,1706.4207120992614,170.64207120992614,0.5,H,H,Win,135,138
273,273,1877.0627833091876,187.70627833091876,0.5,H,H,Win,136,138
274,274,2064.7690616401064,206.47690616401064,0.5,H,T,Lose,136,139
275,275,1858.2921554760958,185.82921554760958,0.5,H,T,Lose,136,140
276,276,1672.4629399284863,167.24629399284865,0.5,H,H,Win,137,140
277,277,1839.709233921335,183.9709233921335,0.5,H,H,Win,138,140
278,278,2023.6801573134685,202.36801573134687,0.5,H,T,Lose,138,141
279,279,1821.3121415821215,182.13121415821217,0.5,H,T,Lose,138,142
280,280,1639.1809274239095,163.91809274239097,0.5,H,T,Lose,138,143
281,281,1475.2628346815186,147.52628346815186,0.5,H,H,Win,139,143
282,282,1622.7891181496705,162.27891181496705,0.5,H,H,Win,140,143
283,283,1785.0680299646374,178.50680299646376,0.5,H,H,Win,141,143
284,284,1963.574832961101,196.3574832961101,0.5,H,T,Lose,141,144
285,285,1767.217349664991,176.7217349664991,0.5,H,T,Lose,141,145
286,286,1590.4956146984919,159.0495614698492,0.5,H,T,Lose,141,146
287,287,1431.4460532286425,143.14460532286427,0.5,H,H,Win,142,146
288,288,1574.5906585515067,157.4590658551507,0.5,H,T,Lose,142,147
289,289,1417.1315926963562,141.7131592696356,0.5,H,H,Win,143,147
290,290,1558.8447519659917,155.88447519659917,0.5,H,H,Win,144,147
291,291,1714.7292271625909,171.4729227162591,0.5,H,T,Lose,144,148
292,292,1543.2563044463318,154.3256304446332,0.5,H,H,Win,145,148
293,293,1697.581934890965,169.7581934890965,0.5,H,H,Win,146,148
294,294,1867.3401283800615,186.73401283800615,0.5,H,T,Lose,146,149
295,295,1680.6061155420552,168.06061155420554,0.5,H,H,Win,147,149
296,296,1848.6667270962607,184.86667270962607,0.5,H,H,Win,148,149
297,297,2033.5333998058868,203.3533399805887,0.5,H,T,Lose,148,150
298,298,1830.180059825298,183.01800598252981,0.5,H,H,Win,149,150
299,299,2013.1980658078278,201.3198065807828,0.5,H,T,Lose,149,151
300,300,1811.878259227045,181.18782592270452,0.5,H,H,Win,150,151
301,301,1993.0660851497496,199.30660851497498,0.5,H,T,Lose,150,152
302,302,1793.7594766347747,179.3759476634775,0.5,H,T,Lose,150,153
303,303,1614.3835289712972,161.43835289712973,0.5,H,T,Lose,150,154
304,304,1452.9451760741674,145.29451760741674,0.5,H,H,Win,151,154
305,305,1598.2396936815842,159.82396936815843,0.5,H,T,Lose,151,155
306,306,1438.4157243134257,143.84157243134257,0.5,H,T,Lose,151,156
307,307,1294.5741518820832,129.45741518820833,0.5,H,H,Win,152,156
308,308,1424.0315670702917,142.40315670702918,0.5,H,T,Lose,152,157
309,309,1281.6284103632624,128.16284103632626,0.5,H,T,Lose,152,158
310,310,1153.4655693269362,115.34655693269363,0.5,H,H,Win,153,158
311,311,1268.8121262596298,126.88121262596299,0.5,H,H,Win,154,158
312,312,1395.6933388855928,139.56933388855927,0.5,H,T,Lose,154,159
313,313,1256.1240049970336,125.61240049970337,0.5,H,H,Win,155,159
314,314,1381.736405496737,138.1736405496737,0.5,H,H,Win,156,159
315,315,1519.9100460464108,151.9910046046411,0.5,H,H,Win,157,159
316,316,1671.901050651052,167.1901050651052,0.5,H,T,Lose,157,160
317,317,1504.7109455859468,150.47109455859467,0.5,H,T,Lose,157,161
318,318,1354.2398510273522,135.42398510273523,0.5,H,H,Win,158,161
319,319,1489.6638361300875,148.96638361300876,0.5,H,H,Win,159,161
320,320,1638.6302197430962,163.86302197430962,0.5,H,H,Win,160,161
321,321,1802.493241717406,180.2493241717406,0.5,H,T,Lose,160,162
322,322,1622.2439175456652,162.22439175456654,0.5,H,T,Lose,160,163
323,323,1460.0195257910987,146.00195257910988,0.5,H,H,Win,161,163
324,324,1606.0214783702086,160.60214783702088,0.5,H,T,Lose,161,164
325,325,1445.4193305331878,144.5419330533188,0.5,H,H,Win,162,164
326,326,1589.9612635865067,158.99612635865068,0.5,H,T,Lose,162,165
327,327,1430.965137227856,143.0965137227856,0.5,H,H,Win,163,165
328,328,1574.0616509506417,157.40616509506418,0.5,H,H,Win,164,165
329,329,1731.4678160457058,173.1467816045706,0.5,H,H,Win,165,165
330,330,1904.6145976502764,190.46145976502766,0.5,H,H,Win,166,165
331,331,2095.076057415304,209.50760574153043,0.5,H,T,Lose,166,166
332,332,1885.5684516737738,188.5568451673774,0.5,H,T,Lose,166,167
333,333,1697.0116065063964,169.70116065063965,0.5,H,T,Lose,166,168
334,334,1527.3104458557568,152.7310445855757,0.5,H,H,Win,167,168
335,335,1680.0414904413326,168.00414904413327,0.5,H,T,Lose,167,169
336,336,1512.0373413971993,151.20373413971993,0.5,H,T,Lose,167,170
337,337,1360.8336072574793,136.08336072574795,0.5,H,T,Lose,167,171
338,338,1224.7502465317314,122.47502465317314,0.5,H,H,Win,168,171
339,339,1347.2252711849046,134.72252711849046,0.5,H,T,Lose,168,172
340,340,1212.5027440664142,121.25027440664142,0.5,H,H,Win,169,172
341,341,1333.7530184730556,133.37530184730556,0.5,H,T,Lose,169,173
342,342,1200.37771662575,120.03777166257501,0.5,H,T,Lose,169,174
343,343,1080.339944963175,108.0339944963175,0.5,H,H,Win,170,174
344,344,1188.3739394594925,118.83739394594926,0.5,H,H,Win,171,174
345,345,1307.2113334054418,130.72113334054418,0.5,H,H,Win,172,174
346,346,1437.932466745986,143.7932466745986,0.5,H,H,Win,173,174
347,347,1581.7257134205845,158.17257134205846,0.5,H,H,Win,174,174
348,348,1739.898284762643,173.9898284762643,0.5,H,H,Win,175,174
349,349,1913.8881132389074,191.38881132389076,0.5,H,T,Lose,175,175
350,350,1722.4993019150165,172.24993019150168,0.5,H,T,Lose,175,176
351,351,1550.2493717235147,155.02493717235149,0.5,H,T,Lose,175,177
352,352,1395.2244345511633,139.52244345511633,0.5,H,H,Win,176,177
353,353,1534.7468780062795,153.47468780062795,0.5,H,H,Win,177,177
354,354,1688.2215658069074,168.82215658069074,0.5,H,H,Win,178,177
355,355,1857.043722387598,185.70437223875982,0.5,H,T,Lose,178,178
356,356,1671.3393501488383,167.13393501488383,0.5,H,H,Win,179,178
357,357,1838.4732851637223,183.84732851637224,0.5,H,T,Lose,179,179
358,358,1654.62595664735,165.462595664735,0.5,H,T,Lose,179,180
359,359,1489.163360982615,148.9163360982615,0.5,H,T,Lose,179,181
360,360,1340.2470248843533,134.02470248843534,0.5,H,T,Lose,179,182
361,361,1206.222322395918,120.6222322395918,0.5,H,T,Lose,179,183
362,362,1085.6000901563261,108.56000901563262,0.5,H,T,Lose,179,184
363,363,977.0400811406935,97.70400811406935,0.5,H,H,Win,180,184
364,364,1074.744089254763,107.4744089254763,0.5,H,H,Win,181,184
365,365,1182.2184981802393,118.22184981802394,0.5,H,T,Lose,181,185
366,366,1063.9966483622154,106.39966483622155,0.5,H,T,Lose,181,186
367,367,957.5969835259939,95.7596983525994,0.5,H,T,Lose,181,187
368,368,861.8372851733945,86.18372851733946,0.5,H,T,Lose,181,188
369,369,775.6535566560551,77.56535566560552,0.5,H,T,Lose,181,189
370,370,698.0882009904496,69.80882009904496,0.5,H,T,Lose,181,190
371,371,628.2793808914047,62.827938089140474,0.5,H,T,Lose,181,191
372,372,565.4514428022642,56.545144280226424,0.5,H,T,Lose,181,192
373,373,508.9062985220378,50.89062985220378,0.5,H,T,Lose,181,193
374,374,458.015668669834,45.8015668669834,0.5,H,H,Win,182,193
375,375,503.8172355368174,50.381723553681745,0.5,H,T,Lose,182,194
376,376,453.43551198313565,45.34355119831357,0.5,H,T,Lose,182,195
377,377,408.0919607848221,40.809196078482216,0.5,H,T,Lose,182,196
378,378,367.2827647063399,36.72827647063399,0.5,H,T,Lose,182,197
379,379,330.5544882357059,33.05544882357059,0.5,H,H,Win,183,197
380,380,363.6099370592765,36.36099370592765,0.5,H,T,Lose,183,198
381,381,327.24894335334886,32.72489433533489,0.5,H,T,Lose,183,199
382,382,294.52404901801395,29.452404901801398,0.5,H,T,Lose,183,200
383,383,265.07164411621255,26.507164411621257,0.5,H,H,Win,184,200
384,384,291.5788085278338,29.157880852783382,0.5,H,T,Lose,184,201
385,385,262.42092767505045,26.242092767505046,0.5,H,T,Lose,184,202
386,386,236.1788349075454,23.61788349075454,0.5,H,H,Win,185,202
387,387,259.79671839829996,25.979671839829997,0.5,H,T,Lose,185,203
