,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails
45,45,7359.971177951524,367.99855889757623,0.5,H,H,Win,21,25
46,46,7727.9697368491,386.398486842455,0.5,H,H,Win,22,25
47,47,8114.368223691555,405.71841118457775,0.5,H,T,Lose,22,26
48,48,7708.649812506977,385.43249062534886,0.4,H,T,Lose,22,27
49,49,7323.217321881628,366.1608660940814,0.5,H,H,Win,23,27
50,50,7689.378187975709,384.46890939878546,0.5,H,H,Win,24,27
51,51,8073.847097374494,403.69235486872475,0.5,H,H,Win,25,27
52,52,8477.53945224322,423.876972612161,0.5,H,H,Win,26,27
53,53,8901.41642485538,445.07082124276906,0.5,H,H,Win,27,27
54,54,9346.48724609815,467.3243623049075,0.5,H,H,Win,28,27
55,55,9813.811608403057,490.69058042015286,0.5,H,T,Lose,28,28
56,56,9323.121027982905,466.15605139914527,0.5,H,H,Win,29,28
57,57,9789.27707938205,489.4638539691025,0.5,H,T,Lose,29,29
58,58,9299.813225412947,464.99066127064737,0.5,H,H,Win,30,29
59,59,9764.803886683594,488.2401943341797,0.5,H,H,Win,31,29
60,60,10253.044081017773,512.6522040508887,0.5,H,T,Lose,31,30
61,61,9740.391876966885,487.0195938483443,0.5,H,T,Lose,31,31
62,62,9253.37228311854,462.66861415592706,0.5,H,T,Lose,31,32
63,63,8790.703668962613,439.5351834481307,0.5,H,T,Lose,31,33
64,64,8351.168485514483,417.5584242757242,0.5,H,T,Lose,31,34
65,65,7933.610061238759,396.680503061938,0.5,H,T,Lose,31,35
66,66,7536.929558176821,376.84647790884105,0.5,H,T,Lose,31,36
67,67,7160.08308026798,358.00415401339905,0.5,H,H,Win,32,36
68,68,7518.087234281379,375.90436171406895,0.5,H,T,Lose,32,37
69,69,7142.18287256731,357.10914362836553,0.5,H,H,Win,33,37
70,70,7499.292016195676,374.96460080978386,0.5,H,H,Win,34,37
71,71,7874.25661700546,393.712830850273,0.5,H,H,Win,35,37
72,72,8267.969447855732,413.39847239278663,0.5,H,H,Win,36,37
73,73,8681.367920248518,434.0683960124259,0.5,H,T,Lose,36,38
74,74,8247.299524236092,412.3649762118046,0.5,H,H,Win,37,38
75,75,8659.664500447896,432.98322502239483,0.5,H,H,Win,38,38
76,76,9092.647725470291,454.6323862735146,0.5,H,T,Lose,38,39
77,77,8638.015339196776,431.90076695983885,0.5,H,T,Lose,38,40
78,78,8206.114572236937,410.30572861184686,0.5,H,T,Lose,38,41
79,79,7795.80884362509,389.79044218125455,0.5,H,H,Win,39,41
80,80,8185.599285806345,409.27996429031725,0.5,H,T,Lose,39,42
81,81,7776.319321516027,388.8159660758014,0.5,H,T,Lose,39,43
82,82,7387.503355440226,369.3751677720113,0.5,H,T,Lose,39,44
83,83,7018.128187668215,350.9064093834108,0.5,H,T,Lose,39,45
84,84,6667.221778284805,333.36108891424027,0.5,H,H,Win,40,45
85,85,7000.582867199045,350.0291433599523,0.5,H,H,Win,41,45
86,86,7350.612010558997,367.5306005279499,0.5,H,H,Win,42,45
87,87,7718.142611086947,385.90713055434736,0.5,H,T,Lose,42,46
88,88,7332.2354805325995,366.61177402663,0.5,H,T,Lose,42,47
89,89,6965.6237065059695,348.2811853252985,0.5,H,T,Lose,42,48
90,90,6617.342521180671,330.8671260590336,0.5,H,H,Win,43,48
91,91,6948.209647239704,347.41048236198526,0.5,H,H,Win,44,48
92,92,7295.62012960169,364.7810064800845,0.5,H,T,Lose,44,49
93,93,6930.839123121606,346.5419561560803,0.5,H,T,Lose,44,50
94,94,6584.297166965525,329.21485834827627,0.5,H,T,Lose,44,51
95,95,6255.0823086172495,312.7541154308625,0.5,H,H,Win,45,51
96,96,6567.836424048112,328.39182120240565,0.5,H,T,Lose,45,52
97,97,6239.444602845707,311.97223014228535,0.5,H,T,Lose,45,53
98,98,5927.472372703422,296.3736186351711,0.5,H,T,Lose,45,54
99,99,5631.098754068251,281.5549377034126,0.5,H,T,Lose,45,55
100,100,5349.543816364839,267.4771908182419,0.5,H,H,Win,46,55
101,101,5617.021007183081,280.85105035915404,0.5,H,H,Win,47,55
102,102,5897.872057542235,294.89360287711173,0.5,H,T,Lose,47,56
103,103,5602.9784546651235,280.1489227332562,0.5,H,H,Win,48,56
104,104,5883.127377398379,294.156368869919,0.5,H,H,Win,49,56
105,105,6177.283746268298,308.86418731341496,0.5,H,H,Win,50,56
106,106,6486.147933581713,324.3073966790857,0.5,H,T,Lose,50,57
107,107,6161.840536902628,308.0920268451314,0.5,H,T,Lose,50,58
108,108,5853.748510057496,292.6874255028748,0.5,H,H,Win,51,58
109,109,6146.435935560371,307.32179677801855,0.5,H,T,Lose,51,59
110,110,5839.114138782353,291.95570693911765,0.5,H,T,Lose,51,60
111,111,5547.158431843235,277.35792159216174,0.5,H,T,Lose,51,61
112,112,5269.800510251073,263.4900255125537,0.5,H,H,Win,52,61
113,113,5533.290535763627,276.6645267881814,0.5,H,H,Win,53,61
114,114,5809.955062551809,290.49775312759044,0.5,H,T,Lose,53,62
115,115,5519.457309424218,275.9728654712109,0.5,H,T,Lose,53,63
116,116,5243.484443953007,262.17422219765035,0.5,H,T,Lose,53,64
117,117,4981.310221755357,249.06551108776785,0.5,H,H,Win,54,64
118,118,5230.375732843125,261.5187866421563,0.5,H,H,Win,55,64
119,119,5491.894519485281,274.59472597426407,0.5,H,T,Lose,55,65
120,120,5217.299793511017,260.8649896755509,0.5,H,T,Lose,55,66
121,121,4956.4348038354665,247.82174019177333,0.5,H,T,Lose,55,67
122,122,4708.613063643693,235.43065318218464,0.5,H,H,Win,56,67
123,123,4944.043716825878,247.2021858412939,0.5,H,T,Lose,56,68
124,124,4696.841530984584,234.8420765492292,0.5,H,H,Win,57,68
125,125,4931.683607533813,246.58418037669068,0.5,H,T,Lose,57,69
126,126,4685.099427157123,234.25497135785614,0.4,H,T,Lose,57,70
127,127,4450.844455799266,222.54222278996332,0.4,H,T,Lose,57,71
128,128,4228.302233009303,211.41511165046515,0.4,H,T,Lose,57,72
129,129,4016.8871213588377,200.8443560679419,0.4,H,T,Lose,57,73
130,130,3816.0427652908957,190.8021382645448,0.4,H,T,Lose,57,74
131,131,3625.240627026351,181.26203135131755,0.4,H,H,Win,58,74
132,132,3806.5026583776685,190.32513291888344,0.4,H,T,Lose,58,75
133,133,3616.177525458785,180.80887627293927,0.4,H,H,Win,59,75
134,134,3796.9864017317245,189.84932008658623,0.4,H,H,Win,60,75
135,135,3986.835721818311,199.34178609091555,0.4,H,T,Lose,60,76
136,136,3787.493935727395,189.37469678636978,0.4,H,T,Lose,60,77
137,137,3598.1192389410253,179.90596194705128,0.4,H,T,Lose,60,78
138,138,3418.213276993974,170.91066384969872,0.4,H,H,Win,61,78
139,139,3589.1239408436727,179.45619704218365,0.4,H,T,Lose,61,79
140,140,3409.667743801489,170.48338719007447,0.4,H,T,Lose,61,80
141,141,3239.1843566114144,161.95921783057074,0.4,H,T,Lose,61,81
142,142,3077.2251387808437,153.8612569390422,0.4,H,H,Win,62,81
143,143,3231.086395719886,161.5543197859943,0.4,H,T,Lose,62,82
144,144,3069.5320759338915,153.47660379669458,0.4,H,H,Win,63,82
145,145,3223.008679730586,161.15043398652932,0.4,H,H,Win,64,82
146,146,3384.1591137171154,169.20795568585578,0.4,H,H,Win,65,82
147,147,3553.367069402971,177.66835347014856,0.4,H,H,Win,66,82
148,148,3731.03542287312,186.551771143656,0.4,H,T,Lose,66,83
149,149,3544.483651729464,177.2241825864732,0.4,H,H,Win,67,83
150,150,3721.707834315937,186.08539171579685,0.4,H,T,Lose,67,84
151,151,3535.62244260014,176.78112213000702,0.4,H,H,Win,68,84
152,152,3712.403564730147,185.62017823650737,0.4,H,T,Lose,68,85
153,153,3526.7833864936397,176.339169324682,0.4,H,H,Win,69,85
154,154,3703.122555818322,185.15612779091612,0.5,H,H,Win,70,85
155,155,3888.278683609238,194.41393418046192,0.5,H,H,Win,71,85
156,156,4082.6926177897003,204.13463088948504,0.5,H,T,Lose,71,86
157,157,3878.5579869002154,193.9278993450108,0.4,H,T,Lose,71,87
158,158,3684.6300875552047,184.23150437776025,0.4,H,T,Lose,71,88
159,159,3500.3985831774444,175.01992915887223,0.4,H,T,Lose,71,89
160,160,3325.378654018572,166.26893270092862,0.4,H,T,Lose,71,90
161,161,3159.1097213176436,157.95548606588218,0.4,H,H,Win,72,90
162,162,3317.065207383526,165.8532603691763,0.4,H,T,Lose,72,91
163,163,3151.2119470143493,157.56059735071747,0.4,H,T,Lose,72,92
164,164,2993.6513496636317,149.6825674831816,0.4,H,H,Win,73,92
165,165,3143.3339171468133,157.16669585734067,0.4,H,T,Lose,73,93
166,166,2986.1672212894728,149.30836106447364,0.4,H,H,Win,74,93
167,167,3135.4755823539463,156.77377911769733,0.4,H,T,Lose,74,94
168,168,2978.701803236249,148.93509016181244,0.4,H,T,Lose,74,95
169,169,2829.7667130744367,141.48833565372183,0.4,H,H,Win,75,95
170,170,2971.2550487281587,148.56275243640795,0.4,H,H,Win,76,95
171,171,3119.817801164567,155.99089005822836,0.4,H,T,Lose,76,96
172,172,2963.8269111063387,148.19134555531693,0.4,H,T,Lose,76,97
173,173,2815.635565551022,140.7817782775511,0.4,H,H,Win,77,97
174,174,2956.417343828573,147.82086719142865,0.4,H,H,Win,78,97
175,175,3104.2382110200015,155.21191055100007,0.4,H,T,Lose,78,98
176,176,2949.0263004690014,147.45131502345006,0.4,H,H,Win,79,98
177,177,3096.4776154924516,154.82388077462258,0.4,H,T,Lose,79,99
178,178,2941.653734717829,147.08268673589146,0.4,H,H,Win,80,99
179,179,3088.7364214537206,154.43682107268603,0.4,H,T,Lose,80,100
180,180,2934.2996003810345,146.71498001905172,0.4,H,T,Lose,80,101
181,181,2787.5846203619826,139.37923101809915,0.4,H,H,Win,81,101
182,182,2926.963851380082,146.3481925690041,0.4,H,T,Lose,81,102
183,183,2780.615658811078,139.0307829405539,0.4,H,T,Lose,81,103
184,184,2641.5848758705242,132.07924379352622,0.4,H,H,Win,82,103
185,185,2773.6641196640503,138.68320598320253,0.4,H,H,Win,83,103
186,186,2912.347325647253,145.61736628236267,0.4,H,H,Win,84,103
187,187,3057.9646919296156,152.8982345964808,0.5,H,H,Win,85,103
188,188,3210.8629265260965,160.54314632630485,0.5,H,H,Win,86,103
189,189,3371.4060728524014,168.57030364262008,0.5,H,H,Win,87,103
190,190,3539.9763764950217,176.99881882475108,0.5,H,T,Lose,87,104
191,191,3362.9775576702705,168.14887788351353,0.5,H,T,Lose,87,105
192,192,3194.8286797867568,159.74143398933785,0.5,H,T,Lose,87,106
193,193,3035.0872457974187,151.75436228987095,0.5,H,H,Win,88,106
194,194,3186.84160808729,159.3420804043645,0.5,H,T,Lose,88,107
195,195,3027.4995276829254,151.37497638414627,0.5,H,H,Win,89,107
196,196,3178.8745040670715,158.94372520335358,0.5,H,H,Win,90,107
197,197,3337.818229270425,166.89091146352126,0.5,H,H,Win,91,107
198,198,3504.7091407339462,175.2354570366973,0.5,H,T,Lose,91,108
199,199,3329.473683697249,166.47368418486246,0.5,H,H,Win,92,108
200,200,3495.9473678821114,174.79736839410558,0.5,H,T,Lose,92,109
201,201,3321.149999488006,166.05749997440032,0.5,H,H,Win,93,109
202,202,3487.2074994624063,174.36037497312032,0.5,H,H,Win,94,109
203,203,3661.5678744355264,183.07839372177634,0.5,H,H,Win,95,109
204,204,3844.6462681573025,192.23231340786515,0.5,H,H,Win,96,109
205,205,4036.8785815651677,201.84392907825838,0.5,H,T,Lose,96,110
206,206,3835.034652486909,191.75173262434546,0.5,H,T,Lose,96,111
207,207,3643.2829198625636,182.1641459931282,0.5,H,H,Win,97,111
208,208,3825.447065855692,191.2723532927846,0.5,H,H,Win,98,111
209,209,4016.719419148477,200.83597095742385,0.5,H,T,Lose,98,112
210,210,3815.883448191053,190.79417240955266,0.5,H,H,Win,99,112
211,211,4006.6776206006057,200.33388103003028,0.5,H,H,Win,100,112
212,212,4207.011501630636,210.35057508153182,0.5,H,T,Lose,100,113
213,213,3996.6609265491043,199.83304632745524,0.5,H,H,Win,101,113
214,214,4196.493972876559,209.824698643828,0.5,H,T,Lose,101,114
215,215,3986.6692742327314,199.33346371163657,0.5,H,H,Win,102,114
216,216,4186.002737944368,209.3001368972184,0.5,H,T,Lose,102,115
217,217,3976.70260104715,198.8351300523575,0.5,H,T,Lose,102,116
218,218,3777.8674709947927,188.89337354973964,0.5,H,T,Lose,102,117
219,219,3588.9740974450533,179.44870487225268,0.5,H,T,Lose,102,118
220,220,3409.5253925728007,170.47626962864004,0.5,H,H,Win,103,118
221,221,3580.001662201441,179.00008311007207,0.5,H,H,Win,104,118
222,222,3759.001745311513,187.95008726557566,0.5,H,T,Lose,104,119
223,223,3571.051658045937,178.55258290229688,0.5,H,T,Lose,104,120
224,224,3392.4990751436403,169.62495375718203,0.5,H,H,Win,105,120
225,225,3562.1240289008224,178.10620144504114,0.5,H,H,Win,106,120
226,226,3740.2302303458637,187.0115115172932,0.5,H,T,Lose,106,121
227,227,3553.2187188285707,177.66093594142853,0.5,H,T,Lose,106,122
228,228,3375.557782887142,168.77788914435712,0.5,H,T,Lose,106,123
229,229,3206.7798937427847,160.33899468713923,0.5,H,T,Lose,106,124
230,230,3046.4408990556453,152.32204495278228,0.5,H,H,Win,107,124
231,231,3198.7629440084274,159.93814720042138,0.5,H,H,Win,108,124
232,232,3358.701091208849,167.93505456044247,0.5,H,T,Lose,108,125
233,233,3190.7660366484065,159.53830183242033,0.5,H,T,Lose,108,126
234,234,3031.227734815986,151.5613867407993,0.5,H,H,Win,109,126
235,235,3182.789121556785,159.13945607783927,0.5,H,T,Lose,109,127
236,236,3023.6496654789457,151.1824832739473,0.5,H,T,Lose,109,128
237,237,2872.4671822049986,143.62335911024994,0.5,H,T,Lose,109,129
238,238,2728.8438230947486,136.44219115473743,0.5,H,T,Lose,109,130
239,239,2592.401631940011,129.62008159700056,0.5,H,T,Lose,109,131
240,240,2462.7815503430106,123.13907751715054,0.5,H,T,Lose,109,132
241,241,2339.6424728258603,116.98212364129301,0.5,H,H,Win,110,132
242,242,2456.6245964671534,122.83122982335767,0.5,H,H,Win,111,132
243,243,2579.455826290511,128.97279131452555,0.5,H,T,Lose,111,133
244,244,2450.4830349759854,122.52415174879928,0.5,H,T,Lose,111,134
245,245,2327.958883227186,116.3979441613593,0.5,H,H,Win,112,134
246,246,2444.3568273885453,122.21784136942728,0.5,H,H,Win,113,134
247,247,2566.5746687579726,128.32873343789865,0.5,H,T,Lose,113,135
248,248,2438.245935320074,121.91229676600369,0.5,H,H,Win,114,135
249,249,2560.1582320860775,128.00791160430387,0.5,H,T,Lose,114,136
250,250,2432.1503204817736,121.60751602408868,0.5,H,H,Win,115,136
251,251,2553.7578365058625,127.68789182529314,0.5,H,H,Win,116,136
252,252,2681.445728331156,134.0722864165578,0.5,H,T,Lose,116,137
253,253,2547.373441914598,127.3686720957299,0.5,H,T,Lose,116,138
254,254,2420.004769818868,121.00023849094342,0.5,H,H,Win,117,138
255,255,2541.0050083098117,127.0502504154906,0.5,H,H,Win,118,138
256,256,2668.0552587253023,133.40276293626513,0.5,H,H,Win,119,138
257,257,2801.4580216615673,140.07290108307836,0.5,H,T,Lose,119,139
258,258,2661.385120578489,133.06925602892446,0.5,H,H,Win,120,139
259,259,2794.4543766074135,139.72271883037067,0.5,H,H,Win,121,139
260,260,2934.177095437784,146.7088547718892,0.5,H,T,Lose,121,140
261,261,2787.468240665895,139.37341203329476,0.5,H,T,Lose,121,141
262,262,2648.0948286326,132.40474143163001,0.5,H,T,Lose,121,142
263,263,2515.69008720097,125.78450436004852,0.5,H,H,Win,122,142
264,264,2641.4745915610188,132.07372957805094,0.5,H,H,Win,123,142
265,265,2773.5483211390697,138.6774160569535,0.5,H,H,Win,124,142
266,266,2912.225737196023,145.61128685980117,0.5,H,T,Lose,124,143
267,267,2766.614450336222,138.3307225168111,0.5,H,T,Lose,124,144
268,268,2628.283727819411,131.41418639097057,0.5,H,T,Lose,124,145
269,269,2496.8695414284407,124.84347707142204,0.5,H,T,Lose,124,146
270,270,2372.0260643570186,118.60130321785094,0.5,H,T,Lose,124,147
271,271,2253.424761139168,112.6712380569584,0.5,H,T,Lose,124,148
272,272,2140.7535230822095,107.03767615411049,0.5,H,T,Lose,124,149
273,273,2033.7158469280992,101.68579234640497,0.5,H,H,Win,125,149
274,274,2135.4016392745043,106.77008196372522,0.5,H,H,Win,126,149
275,275,2242.1717212382296,112.10858606191148,0.5,H,T,Lose,126,150
276,276,2130.063135176318,106.50315675881592,0.5,H,H,Win,127,150
277,277,2236.566291935134,111.8283145967567,0.5,H,H,Win,128,150
278,278,2348.3946065318905,117.41973032659453,0.5,H,T,Lose,128,151
279,279,2230.974876205296,111.5487438102648,0.5,H,T,Lose,128,152
280,280,2119.4261323950313,105.97130661975157,0.5,H,H,Win,129,152
281,281,2225.397439014783,111.26987195073914,0.5,H,T,Lose,129,153
282,282,2114.1275670640434,105.70637835320218,0.5,H,T,Lose,129,154
283,283,2008.4211887108413,100.42105943554208,0.5,H,T,Lose,129,155
284,284,1908.0001292752993,95.40000646376497,0.5,H,T,Lose,129,156
285,285,1812.6001228115342,90.63000614057671,0.5,H,H,Win,130,156
286,286,1903.230128952111,95.16150644760556,0.5,H,T,Lose,130,157
287,287,1808.0686225045056,90.40343112522528,0.5,H,H,Win,131,157
288,288,1898.472053629731,94.92360268148656,0.5,H,H,Win,132,157
289,289,1993.3956563112174,99.66978281556088,0.5,H,H,Win,133,157
290,290,2093.065439126778,104.65327195633891,0.5,H,T,Lose,133,158
291,291,1988.4121671704393,99.42060835852197,0.5,H,T,Lose,133,159
292,292,1888.9915588119172,94.44957794059587,0.5,H,T,Lose,133,160
293,293,1794.5419808713214,89.72709904356607,0.5,H,H,Win,134,160
294,294,1884.2690799148875,94.21345399574437,0.5,H,H,Win,135,160
295,295,1978.482533910632,98.9241266955316,0.5,H,T,Lose,135,161
296,296,1879.5584072151003,93.97792036075502,0.5,H,H,Win,136,161
297,297,1973.5363275758552,98.67681637879276,0.5,H,H,Win,137,161
298,298,2072.213143954648,103.6106571977324,0.5,H,T,Lose,137,162
299,299,1968.6024867569154,98.43012433784577,0.5,H,T,Lose,137,163
300,300,1870.1723624190695,93.50861812095349,0.5,H,T,Lose,137,164
301,301,1776.663744298116,88.8331872149058,0.5,H,H,Win,138,164
302,302,1865.4969315130218,93.2748465756511,0.5,H,H,Win,139,164
303,303,1958.7717780886728,97.93858890443364,0.5,H,H,Win,140,164
304,304,2056.7103669931066,102.83551834965533,0.5,H,T,Lose,140,165
305,305,1953.8748486434513,97.69374243217257,0.5,H,H,Win,141,165
306,306,2051.5685910756238,102.57842955378119,0.5,H,H,Win,142,165
307,307,2154.147020629405,107.70735103147024,0.5,H,H,Win,143,165
308,308,2261.854371660875,113.09271858304376,0.5,H,H,Win,144,165
309,309,2374.947090243919,118.74735451219595,0.5,H,T,Lose,144,166
310,310,2256.1997357317227,112.80998678658614,0.5,H,T,Lose,144,167
311,311,2143.3897489451365,107.16948744725683,0.5,H,T,Lose,144,168
312,312,2036.2202614978796,101.81101307489399,0.5,H,H,Win,145,168
313,313,2138.031274572774,106.90156372863869,0.5,H,T,Lose,145,169
314,314,2031.1297108441352,101.55648554220676,0.5,H,H,Win,146,169
315,315,2132.686196386342,106.63430981931711,0.5,H,T,Lose,146,170
316,316,2026.051886567025,101.30259432835125,0.5,H,T,Lose,146,171
317,317,1924.7492922386737,96.23746461193369,0.5,H,H,Win,147,171
318,318,2020.9867568506074,101.04933784253038,0.5,H,T,Lose,147,172
319,319,1919.937419008077,95.99687095040386,0.5,H,T,Lose,147,173
320,320,1823.9405480576731,91.19702740288366,0.5,H,H,Win,148,173
321,321,1915.1375754605567,95.75687877302784,0.5,H,T,Lose,148,174
322,322,1819.3806966875288,90.96903483437644,0.5,H,H,Win,149,174
323,323,1910.3497315219054,95.51748657609528,0.5,H,T,Lose,149,175
324,324,1814.83224494581,90.7416122472905,0.5,H,H,Win,150,175
325,325,1905.5738571931006,95.27869285965504,0.5,H,H,Win,151,175
326,326,2000.8525500527555,100.04262750263779,0.5,H,T,Lose,151,176
327,327,1900.8099225501178,95.04049612750589,0.5,H,T,Lose,151,177
328,328,1805.769426422612,90.2884713211306,0.5,H,H,Win,152,177
329,329,1896.0578977437426,94.80289488718714,0.5,H,H,Win,153,177
330,330,1990.8607926309298,99.54303963154649,0.5,H,H,Win,154,177
331,331,2090.4038322624765,104.52019161312383,0.5,H,H,Win,155,177
332,332,2194.9240238756,109.74620119378001,0.5,H,T,Lose,155,178
333,333,2085.17782268182,104.25889113409102,0.5,H,H,Win,156,178
334,334,2189.436713815911,109.47183569079556,0.5,H,H,Win,157,178
335,335,2298.9085495067065,114.94542747533534,0.5,H,T,Lose,157,179
336,336,2183.9631220313713,109.19815610156857,0.5,H,T,Lose,157,180
337,337,2074.7649659298027,103.73824829649014,0.5,H,T,Lose,157,181
338,338,1971.0267176333125,98.55133588166564,0.5,H,T,Lose,157,182
339,339,1872.4753817516469,93.62376908758235,0.5,H,H,Win,158,182
340,340,1966.0991508392292,98.30495754196147,0.5,H,T,Lose,158,183
341,341,1867.7941932972676,93.38970966486339,0.5,H,H,Win,159,183
342,342,1961.183902962131,98.05919514810655,0.5,H,H,Win,160,183
343,343,2059.2430981102375,102.96215490551188,0.5,H,T,Lose,160,184
344,344,1956.2809432047256,97.81404716023629,0.5,H,H,Win,161,184
345,345,2054.094990364962,102.70474951824811,0.5,H,H,Win,162,184
346,346,2156.7997398832103,107.83998699416053,0.5,H,H,Win,163,184
347,347,2264.639726877371,113.23198634386854,0.5,H,H,Win,164,184
348,348,2377.871713221239,118.89358566106196,0.5,H,H,Win,165,184
349,349,2496.765298882301,124.83826494411505,0.5,H,H,Win,166,184
350,350,2621.603563826416,131.0801781913208,0.5,H,H,Win,167,184
351,351,2752.683742017737,137.63418710088686,0.5,H,H,Win,168,184
352,352,2890.317929118624,144.5158964559312,0.5,H,H,Win,169,184
353,353,3034.8338255745552,151.74169127872776,0.5,H,H,Win,170,184
354,354,3186.575516853283,159.32877584266416,0.5,H,H,Win,171,184
355,355,3345.904292695947,167.29521463479736,0.5,H,T,Lose,171,185
356,356,3178.6090780611494,158.93045390305747,0.5,H,T,Lose,171,186
357,357,3019.678624158092,150.98393120790462,0.5,H,H,Win,172,186
358,358,3170.662555365997,158.53312776829986,0.5,H,T,Lose,172,187
359,359,3012.129427597697,150.60647137988485,0.5,H,T,Lose,172,188
360,360,2861.522956217812,143.0761478108906,0.5,H,H,Win,173,188
361,361,3004.5991040287026,150.22995520143513,0.5,H,T,Lose,173,189
362,362,2854.3691488272675,142.71845744136337,0.5,H,H,Win,174,189
363,363,2997.0876062686307,149.85438031343153,0.5,H,T,Lose,174,190
364,364,2847.233225955199,142.36166129775995,0.5,H,T,Lose,174,191
365,365,2704.871564657439,135.24357823287195,0.5,H,H,Win,175,191
366,366,2840.1151428903113,142.00575714451557,0.5,H,T,Lose,175,192
367,367,2698.109385745796,134.9054692872898,0.5,H,T,Lose,175,193
368,368,2563.2039164585062,128.16019582292532,0.5,H,T,Lose,175,194
369,369,2435.043720635581,121.75218603177905,0.5,H,H,Win,176,194
370,370,2556.79590666736,127.83979533336802,0.5,H,T,Lose,176,195
371,371,2428.9561113339923,121.44780556669963,0.5,H,H,Win,177,195
372,372,2550.403916900692,127.5201958450346,0.5,H,T,Lose,177,196
373,373,2422.883721055657,121.14418605278286,0.5,H,H,Win,178,196
374,374,2544.02790710844,127.20139535542201,0.5,H,T,Lose,178,197
375,375,2416.826511753018,120.84132558765091,0.5,H,H,Win,179,197
376,376,2537.667837340669,126.88339186703345,0.5,H,H,Win,180,197
377,377,2664.5512292077024,133.22756146038512,0.5,H,H,Win,181,197
378,378,2797.7787906680874,139.88893953340437,0.5,H,T,Lose,181,198
379,379,2657.889851134683,132.89449255673415,0.5,H,T,Lose,181,199
380,380,2524.9953585779485,126.24976792889743,0.5,H,T,Lose,181,200
381,381,2398.7455906490513,119.93727953245258,0.5,H,H,Win,182,200
382,382,2518.682870181504,125.9341435090752,0.5,H,T,Lose,182,201
383,383,2392.748726672429,119.63743633362145,0.5,H,H,Win,183,201
384,384,2512.38616300605,125.61930815030252,0.5,H,H,Win,184,201
385,385,2638.0054711563525,131.90027355781763,0.5,H,H,Win,185,201
386,386,2769.9057447141704,138.49528723570853,0.5,H,T,Lose,185,202
387,387,2631.410457478462,131.5705228739231,0.5,H,T,Lose,185,203
388,388,2499.839934604539,124.99199673022696,0.5,H,T,Lose,185,204
