,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails
70,70,0.00174396572431655,0.000871982862158275,0.4,H,H,Win,31,40
71,71,0.002615948586474825,0.0013079742932374126,0.4,H,T,Lose,31,41
72,72,0.0013079742932374126,0.0006539871466187063,0.4,H,T,Lose,31,42
73,73,0.0006539871466187063,0.00032699357330935315,0.4,H,T,Lose,31,43
74,74,0.00032699357330935315,0.00016349678665467657,0.4,H,H,Win,32,43
75,75,0.0004904903599640297,0.00024524517998201486,0.4,H,T,Lose,32,44
76,76,0.00024524517998201486,0.00012262258999100743,0.4,H,T,Lose,32,45
77,77,0.00012262258999100743,6.131129499550372e-05,0.4,H,T,Lose,32,46
78,78,6.131129499550372e-05,3.065564749775186e-05,0.4,H,T,Lose,32,47
79,79,3.065564749775186e-05,1.532782374887593e-05,0.4,H,T,Lose,32,48
80,80,1.532782374887593e-05,7.663911874437964e-06,0.4,H,T,Lose,32,49
81,81,7.663911874437964e-06,3.831955937218982e-06,0.4,H,T,Lose,32,50
82,82,3.831955937218982e-06,1.915977968609491e-06,0.4,H,T,Lose,32,51
83,83,1.915977968609491e-06,9.579889843047456e-07,0.4,H,T,Lose,32,52
84,84,9.579889843047456e-07,4.789944921523728e-07,0.4,H,T,Lose,32,53
85,85,4.789944921523728e-07,2.394972460761864e-07,0.4,H,T,Lose,32,54
86,86,2.394972460761864e-07,1.197486230380932e-07,0.4,H,T,Lose,32,55
87,87,1.197486230380932e-07,5.98743115190466e-08,0.4,H,T,Lose,32,56
88,88,5.98743115190466e-08,2.99371557595233e-08,0.4,H,T,Lose,32,57
89,89,2.99371557595233e-08,1.496857787976165e-08,0.4,H,T,Lose,32,58
90,90,1.496857787976165e-08,7.484288939880825e-09,0.4,H,T,Lose,32,59
91,91,7.484288939880825e-09,3.742144469940412e-09,0.4,H,H,Win,33,59
92,92,1.1226433409821238e-08,5.613216704910619e-09,0.4,H,H,Win,34,59
93,93,1.6839650114731855e-08,8.419825057365927e-09,0.4,H,H,Win,35,59
94,94,2.5259475172097782e-08,1.2629737586048891e-08,0.4,H,H,Win,36,59
95,95,3.788921275814668e-08,1.894460637907334e-08,0.4,H,H,Win,37,59
96,96,5.6833819137220016e-08,2.8416909568610008e-08,0.4,H,T,Lose,37,60
97,97,2.8416909568610008e-08,1.4208454784305004e-08,0.4,H,T,Lose,37,61
98,98,1.4208454784305004e-08,7.104227392152502e-09,0.4,H,T,Lose,37,62
99,99,7.104227392152502e-09,3.552113696076251e-09,0.4,H,H,Win,38,62
100,100,1.0656341088228752e-08,5.328170544114376e-09,0.4,H,H,Win,39,62
101,101,1.598451163234313e-08,7.992255816171565e-09,0.4,H,T,Lose,39,63
102,102,7.992255816171565e-09,3.996127908085782e-09,0.4,H,H,Win,40,63
103,103,1.1988383724257347e-08,5.994191862128674e-09,0.4,H,H,Win,41,63
104,104,1.798257558638602e-08,8.99128779319301e-09,0.4,H,H,Win,42,63
105,105,2.6973863379579028e-08,1.3486931689789514e-08,0.4,H,T,Lose,42,64
106,106,1.3486931689789514e-08,6.743465844894757e-09,0.4,H,T,Lose,42,65
107,107,6.743465844894757e-09,3.3717329224473785e-09,0.4,H,H,Win,43,65
108,108,1.0115198767342136e-08,5.057599383671068e-09,0.4,H,H,Win,44,65
109,109,1.5172798151013204e-08,7.586399075506602e-09,0.4,H,T,Lose,44,66
110,110,7.586399075506602e-09,3.793199537753301e-09,0.4,H,T,Lose,44,67
111,111,3.793199537753301e-09,1.8965997688766505e-09,0.4,H,T,Lose,44,68
112,112,1.8965997688766505e-09,9.482998844383253e-10,0.4,H,H,Win,45,68
113,113,2.8448996533149758e-09,1.4224498266574879e-09,0.4,H,T,Lose,45,69
114,114,1.4224498266574879e-09,7.112249133287439e-10,0.4,H,H,Win,46,69
115,115,2.1336747399862317e-09,1.0668373699931159e-09,0.4,H,T,Lose,46,70
116,116,1.0668373699931159e-09,5.334186849965579e-10,0.4,H,H,Win,47,70
117,117,1.6002560549896738e-09,8.001280274948369e-10,0.4,H,H,Win,48,70
118,118,2.400384082484511e-09,1.2001920412422555e-09,0.4,H,T,Lose,48,71
119,119,1.2001920412422555e-09,6.000960206211277e-10,0.4,H,T,Lose,48,72
120,120,6.000960206211277e-10,3.0004801031056386e-10,0.4,H,H,Win,49,72
121,121,9.001440309316916e-10,4.500720154658458e-10,0.4,H,H,Win,50,72
122,122,1.3502160463975373e-09,6.751080231987687e-10,0.4,H,H,Win,51,72
123,123,2.025324069596306e-09,1.012662034798153e-09,0.4,H,H,Win,52,72
124,124,3.0379861043944592e-09,1.5189930521972296e-09,0.4,H,H,Win,53,72
125,125,4.556979156591689e-09,2.2784895782958444e-09,0.4,H,T,Lose,53,73
126,126,2.2784895782958444e-09,1.1392447891479222e-09,0.4,H,T,Lose,53,74
127,127,1.1392447891479222e-09,5.696223945739611e-10,0.4,H,H,Win,54,74
128,128,1.7088671837218834e-09,8.544335918609417e-10,0.4,H,T,Lose,54,75
129,129,8.544335918609417e-10,4.2721679593047085e-10,0.4,H,T,Lose,54,76
130,130,4.2721679593047085e-10,2.1360839796523543e-10,0.4,H,H,Win,55,76
131,131,6.408251938957063e-10,3.2041259694785314e-10,0.4,H,H,Win,56,76
132,132,9.612377908435594e-10,4.806188954217797e-10,0.4,H,T,Lose,56,77
133,133,4.806188954217797e-10,2.4030944771088984e-10,0.4,H,T,Lose,56,78
134,134,2.4030944771088984e-10,1.2015472385544492e-10,0.4,H,T,Lose,56,79
135,135,1.2015472385544492e-10,6.007736192772246e-11,0.4,H,H,Win,57,79
136,136,1.8023208578316738e-10,9.011604289158369e-11,0.4,H,H,Win,58,79
137,137,2.703481286747511e-10,1.3517406433737554e-10,0.4,H,H,Win,59,79
138,138,4.055221930121266e-10,2.027610965060633e-10,0.4,H,H,Win,60,79
139,139,6.082832895181899e-10,3.0414164475909495e-10,0.4,H,H,Win,61,79
140,140,9.124249342772849e-10,4.5621246713864243e-10,0.4,H,T,Lose,61,80
141,141,4.5621246713864243e-10,2.2810623356932121e-10,0.4,H,H,Win,62,80
142,142,6.843187007079636e-10,3.421593503539818e-10,0.4,H,T,Lose,62,81
143,143,3.421593503539818e-10,1.710796751769909e-10,0.4,H,T,Lose,62,82
144,144,1.710796751769909e-10,8.553983758849545e-11,0.4,H,H,Win,63,82
145,145,2.5661951276548635e-10,1.2830975638274317e-10,0.4,H,H,Win,64,82
146,146,3.849292691482295e-10,1.9246463457411476e-10,0.4,H,T,Lose,64,83
147,147,1.9246463457411476e-10,9.623231728705738e-11,0.4,H,H,Win,65,83
148,148,2.8869695186117215e-10,1.4434847593058608e-10,0.4,H,H,Win,66,83
149,149,4.330454277917582e-10,2.165227138958791e-10,0.4,H,T,Lose,66,84
150,150,2.165227138958791e-10,1.0826135694793955e-10,0.4,H,T,Lose,66,85
151,151,1.0826135694793955e-10,5.4130678473969775e-11,0.4,H,H,Win,67,85
152,152,1.6239203542190933e-10,8.119601771095466e-11,0.4,H,T,Lose,67,86
153,153,8.119601771095466e-11,4.059800885547733e-11,0.4,H,H,Win,68,86
154,154,1.21794026566432e-10,6.0897013283216e-11,0.4,H,T,Lose,68,87
155,155,6.0897013283216e-11,3.0448506641608e-11,0.4,H,H,Win,69,87
156,156,9.134551992482399e-11,4.5672759962411995e-11,0.4,H,T,Lose,69,88
157,157,4.5672759962411995e-11,2.2836379981205997e-11,0.4,H,T,Lose,69,89
158,158,2.2836379981205997e-11,1.1418189990602999e-11,0.4,H,H,Win,70,89
159,159,3.4254569971809e-11,1.71272849859045e-11,0.4,H,H,Win,71,89
160,160,5.13818549577135e-11,2.569092747885675e-11,0.4,H,H,Win,72,89
161,161,7.707278243657025e-11,3.8536391218285126e-11,0.4,H,T,Lose,72,90
162,162,3.8536391218285126e-11,1.9268195609142563e-11,0.4,H,T,Lose,72,91
163,163,1.9268195609142563e-11,9.634097804571281e-12,0.4,H,T,Lose,72,92
164,164,9.634097804571281e-12,4.817048902285641e-12,0.4,H,H,Win,73,92
165,165,1.4451146706856922e-11,7.225573353428461e-12,0.4,H,H,Win,74,92
166,166,2.1676720060285385e-11,1.0838360030142692e-11,0.4,H,H,Win,75,92
167,167,3.251508009042808e-11,1.625754004521404e-11,0.4,H,T,Lose,75,93
168,168,1.625754004521404e-11,8.12877002260702e-12,0.4,H,T,Lose,75,94
169,169,8.12877002260702e-12,4.06438501130351e-12,0.4,H,H,Win,76,94
170,170,1.219315503391053e-11,6.096577516955265e-12,0.4,H,T,Lose,76,95
171,171,6.096577516955265e-12,3.0482887584776325e-12,0.4,H,H,Win,77,95
172,172,9.144866275432897e-12,4.572433137716449e-12,0.5,H,H,Win,78,95
173,173,1.3717299413149345e-11,6.8586497065746725e-12,0.4,H,T,Lose,78,96
174,174,6.8586497065746725e-12,3.4293248532873363e-12,0.4,H,T,Lose,78,97
175,175,3.4293248532873363e-12,1.7146624266436681e-12,0.4,H,H,Win,79,97
176,176,5.143987279931004e-12,2.571993639965502e-12,0.4,H,T,Lose,79,98
177,177,2.571993639965502e-12,1.285996819982751e-12,0.4,H,T,Lose,79,99
178,178,1.285996819982751e-12,6.429984099913755e-13,0.4,H,T,Lose,79,100
179,179,6.429984099913755e-13,3.2149920499568777e-13,0.4,H,T,Lose,79,101
180,180,3.2149920499568777e-13,1.6074960249784389e-13,0.4,H,T,Lose,79,102
181,181,1.6074960249784389e-13,8.037480124892194e-14,0.4,H,H,Win,80,102
182,182,2.4112440374676583e-13,1.2056220187338292e-13,0.4,H,T,Lose,80,103
183,183,1.2056220187338292e-13,6.028110093669146e-14,0.4,H,H,Win,81,103
184,184,1.8084330281007436e-13,9.042165140503718e-14,0.4,H,H,Win,82,103
185,185,2.7126495421511154e-13,1.3563247710755577e-13,0.4,H,T,Lose,82,104
186,186,1.3563247710755577e-13,6.781623855377789e-14,0.4,H,T,Lose,82,105
187,187,6.781623855377789e-14,3.390811927688894e-14,0.4,H,T,Lose,82,106
188,188,3.390811927688894e-14,1.695405963844447e-14,0.4,H,T,Lose,82,107
189,189,1.695405963844447e-14,8.477029819222236e-15,0.4,H,H,Win,83,107
190,190,2.543108945766671e-14,1.2715544728833354e-14,0.4,H,H,Win,84,107
191,191,3.8146634186500066e-14,1.9073317093250033e-14,0.4,H,T,Lose,84,108
192,192,1.9073317093250033e-14,9.536658546625016e-15,0.4,H,H,Win,85,108
193,193,2.8609975639875046e-14,1.4304987819937523e-14,0.4,H,H,Win,86,108
194,194,4.291496345981257e-14,2.1457481729906285e-14,0.4,H,H,Win,87,108
195,195,6.437244518971885e-14,3.218622259485943e-14,0.4,H,T,Lose,87,109
196,196,3.218622259485943e-14,1.6093111297429714e-14,0.4,H,H,Win,88,109
197,197,4.827933389228914e-14,2.413966694614457e-14,0.4,H,T,Lose,88,110
198,198,2.413966694614457e-14,1.2069833473072284e-14,0.4,H,H,Win,89,110
199,199,3.620950041921685e-14,1.8104750209608427e-14,0.4,H,T,Lose,89,111
200,200,1.8104750209608427e-14,9.052375104804213e-15,0.4,H,H,Win,90,111
201,201,2.7157125314412638e-14,1.3578562657206319e-14,0.4,H,T,Lose,90,112
202,202,1.3578562657206319e-14,6.7892813286031596e-15,0.4,H,H,Win,91,112
203,203,2.036784398580948e-14,1.018392199290474e-14,0.5,H,H,Win,92,112
204,204,3.055176597871422e-14,1.527588298935711e-14,0.4,H,T,Lose,92,113
205,205,1.527588298935711e-14,7.637941494678555e-15,0.4,H,T,Lose,92,114
206,206,7.637941494678555e-15,3.8189707473392776e-15,0.4,H,H,Win,93,114
207,207,1.1456912242017833e-14,5.728456121008917e-15,0.4,H,T,Lose,93,115
208,208,5.728456121008917e-15,2.8642280605044584e-15,0.4,H,H,Win,94,115
209,209,8.592684181513375e-15,4.2963420907566875e-15,0.4,H,T,Lose,94,116
210,210,4.2963420907566875e-15,2.1481710453783438e-15,0.5,H,H,Win,95,116
211,211,6.444513136135032e-15,3.222256568067516e-15,0.5,H,H,Win,96,116
212,212,9.666769704202548e-15,4.833384852101274e-15,0.5,H,H,Win,97,116
213,213,1.4500154556303823e-14,7.250077278151911e-15,0.5,H,T,Lose,97,117
214,214,7.250077278151911e-15,3.625038639075956e-15,0.5,H,H,Win,98,117
215,215,1.0875115917227866e-14,5.437557958613933e-15,0.5,H,T,Lose,98,118
216,216,5.437557958613933e-15,2.7187789793069665e-15,0.5,H,H,Win,99,118
217,217,8.1563369379209e-15,4.07816846896045e-15,0.5,H,T,Lose,99,119
218,218,4.07816846896045e-15,2.039084234480225e-15,0.5,H,T,Lose,99,120
219,219,2.039084234480225e-15,1.0195421172401125e-15,0.5,H,T,Lose,99,121
220,220,1.0195421172401125e-15,5.097710586200563e-16,0.5,H,H,Win,100,121
221,221,1.5293131758601688e-15,7.646565879300844e-16,0.5,H,T,Lose,100,122
222,222,7.646565879300844e-16,3.823282939650422e-16,0.5,H,H,Win,101,122
223,223,1.1469848818951266e-15,5.734924409475633e-16,0.5,H,T,Lose,101,123
224,224,5.734924409475633e-16,2.8674622047378164e-16,0.4,H,T,Lose,101,124
225,225,2.8674622047378164e-16,1.4337311023689082e-16,0.4,H,T,Lose,101,125
226,226,1.4337311023689082e-16,7.168655511844541e-17,0.4,H,T,Lose,101,126
227,227,7.168655511844541e-17,3.5843277559222705e-17,0.4,H,H,Win,102,126
228,228,1.0752983267766812e-16,5.376491633883406e-17,0.4,H,H,Win,103,126
229,229,1.6129474901650217e-16,8.064737450825109e-17,0.4,H,T,Lose,103,127
230,230,8.064737450825109e-17,4.0323687254125543e-17,0.5,H,H,Win,104,127
231,231,1.2097106176237662e-16,6.048553088118831e-17,0.5,H,H,Win,105,127
232,232,1.8145659264356494e-16,9.072829632178247e-17,0.5,H,T,Lose,105,128
233,233,9.072829632178247e-17,4.5364148160891234e-17,0.5,H,H,Win,106,128
234,234,1.360924444826737e-16,6.804622224133685e-17,0.5,H,T,Lose,106,129
235,235,6.804622224133685e-17,3.402311112066843e-17,0.4,H,T,Lose,106,130
236,236,3.402311112066843e-17,1.7011555560334213e-17,0.4,H,T,Lose,106,131
237,237,1.7011555560334213e-17,8.505777780167107e-18,0.4,H,T,Lose,106,132
238,238,8.505777780167107e-18,4.252888890083553e-18,0.4,H,H,Win,107,132
239,239,1.275866667025066e-17,6.37933333512533e-18,0.5,H,H,Win,108,132
240,240,1.913800000537599e-17,9.569000002687995e-18,0.4,H,T,Lose,108,133
241,241,9.569000002687995e-18,4.784500001343997e-18,0.4,H,T,Lose,108,134
242,242,4.784500001343997e-18,2.3922500006719987e-18,0.4,H,H,Win,109,134
243,243,7.176750002015996e-18,3.588375001007998e-18,0.4,H,T,Lose,109,135
244,244,3.588375001007998e-18,1.794187500503999e-18,0.4,H,T,Lose,109,136
245,245,1.794187500503999e-18,8.970937502519995e-19,0.4,H,H,Win,110,136
246,246,2.6912812507559984e-18,1.3456406253779992e-18,0.4,H,T,Lose,110,137
247,247,1.3456406253779992e-18,6.728203126889996e-19,0.4,H,H,Win,111,137
248,248,2.018460938066999e-18,1.0092304690334995e-18,0.4,H,H,Win,112,137
249,249,3.0276914071004984e-18,1.5138457035502492e-18,0.4,H,T,Lose,112,138
250,250,1.5138457035502492e-18,7.569228517751246e-19,0.5,H,H,Win,113,138
251,251,2.270768555325374e-18,1.135384277662687e-18,0.5,H,H,Win,114,138
252,252,3.406152832988061e-18,1.7030764164940304e-18,0.5,H,T,Lose,114,139
253,253,1.7030764164940304e-18,8.515382082470152e-19,0.4,H,T,Lose,114,140
254,254,8.515382082470152e-19,4.257691041235076e-19,0.5,H,H,Win,115,140
255,255,1.277307312370523e-18,6.386536561852615e-19,0.4,H,T,Lose,115,141
256,256,6.386536561852615e-19,3.1932682809263073e-19,0.4,H,T,Lose,115,142
257,257,3.1932682809263073e-19,1.5966341404631537e-19,0.4,H,H,Win,116,142
258,258,4.789902421389461e-19,2.3949512106947303e-19,0.5,H,H,Win,117,142
259,259,7.184853632084191e-19,3.5924268160420954e-19,0.5,H,H,Win,118,142
260,260,1.0777280448126287e-18,5.388640224063144e-19,0.5,H,H,Win,119,142
261,261,1.616592067218943e-18,8.082960336094715e-19,0.5,H,H,Win,120,142
262,262,2.4248881008284147e-18,1.2124440504142074e-18,0.5,H,H,Win,121,142
263,263,3.637332151242622e-18,1.818666075621311e-18,0.5,H,H,Win,122,142
264,264,5.455998226863933e-18,2.7279991134319664e-18,0.5,H,T,Lose,122,143
265,265,2.7279991134319664e-18,1.3639995567159832e-18,0.5,H,T,Lose,122,144
266,266,1.3639995567159832e-18,6.819997783579916e-19,0.5,H,T,Lose,122,145
267,267,6.819997783579916e-19,3.409998891789958e-19,0.5,H,H,Win,123,145
268,268,1.0229996675369874e-18,5.114998337684937e-19,0.5,H,T,Lose,123,146
269,269,5.114998337684937e-19,2.5574991688424686e-19,0.5,H,T,Lose,123,147
270,270,2.5574991688424686e-19,1.2787495844212343e-19,0.5,H,H,Win,124,147
271,271,3.836248753263703e-19,1.9181243766318516e-19,0.5,H,H,Win,125,147
272,272,5.754373129895554e-19,2.877186564947777e-19,0.5,H,H,Win,126,147
273,273,8.631559694843331e-19,4.3157798474216657e-19,0.5,H,T,Lose,126,148
274,274,4.3157798474216657e-19,2.1578899237108328e-19,0.5,H,H,Win,127,148
275,275,6.473669771132499e-19,3.2368348855662494e-19,0.5,H,H,Win,128,148
276,276,9.710504656698747e-19,4.855252328349374e-19,0.5,H,H,Win,129,148
277,277,1.456575698504812e-18,7.28287849252406e-19,0.5,H,T,Lose,129,149
278,278,7.28287849252406e-19,3.64143924626203e-19,0.5,H,T,Lose,129,150
279,279,3.64143924626203e-19,1.820719623131015e-19,0.5,H,T,Lose,129,151
280,280,1.820719623131015e-19,9.103598115655076e-20,0.5,H,T,Lose,129,152
281,281,9.103598115655076e-20,4.551799057827538e-20,0.5,H,H,Win,130,152
282,282,1.3655397173482613e-19,6.827698586741307e-20,0.5,H,T,Lose,130,153
283,283,6.827698586741307e-20,3.4138492933706533e-20,0.5,H,T,Lose,130,154
284,284,3.4138492933706533e-20,1.7069246466853267e-20,0.5,H,H,Win,131,154
285,285,5.1207739400559797e-20,2.5603869700279898e-20,0.5,H,T,Lose,131,155
286,286,2.5603869700279898e-20,1.2801934850139949e-20,0.5,H,H,Win,132,155
287,287,3.840580455041985e-20,1.9202902275209924e-20,0.5,H,H,Win,133,155
288,288,5.760870682562978e-20,2.880435341281489e-20,0.5,H,T,Lose,133,156
289,289,2.880435341281489e-20,1.4402176706407444e-20,0.5,H,T,Lose,133,157
290,290,1.4402176706407444e-20,7.201088353203722e-21,0.5,H,H,Win,134,157
291,291,2.1603265059611167e-20,1.0801632529805583e-20,0.5,H,T,Lose,134,158
292,292,1.0801632529805583e-20,5.400816264902792e-21,0.5,H,H,Win,135,158
293,293,1.6202448794708376e-20,8.101224397354188e-21,0.5,H,H,Win,136,158
294,294,2.4303673192062565e-20,1.2151836596031282e-20,0.5,H,H,Win,137,158
295,295,3.645550978809385e-20,1.8227754894046924e-20,0.5,H,T,Lose,137,159
296,296,1.8227754894046924e-20,9.113877447023462e-21,0.5,H,H,Win,138,159
297,297,2.7341632341070384e-20,1.3670816170535192e-20,0.5,H,H,Win,139,159
298,298,4.1012448511605576e-20,2.0506224255802788e-20,0.5,H,H,Win,140,159
299,299,6.151867276740836e-20,3.075933638370418e-20,0.5,H,H,Win,141,159
300,300,9.227800915111255e-20,4.6139004575556273e-20,0.5,H,T,Lose,141,160
301,301,4.6139004575556273e-20,2.3069502287778137e-20,0.5,H,H,Win,142,160
302,302,6.920850686333441e-20,3.4604253431667205e-20,0.5,H,T,Lose,142,161
303,303,3.4604253431667205e-20,1.7302126715833602e-20,0.5,H,H,Win,143,161
304,304,5.190638014750081e-20,2.5953190073750405e-20,0.5,H,H,Win,144,161
305,305,7.785957022125122e-20,3.892978511062561e-20,0.5,H,H,Win,145,161
306,306,1.1678935533187682e-19,5.839467766593841e-20,0.5,H,H,Win,146,161
307,307,1.7518403299781523e-19,8.759201649890762e-20,0.5,H,T,Lose,146,162
308,308,8.759201649890762e-20,4.379600824945381e-20,0.5,H,H,Win,147,162
309,309,1.3138802474836143e-19,6.569401237418072e-20,0.5,H,T,Lose,147,163
310,310,6.569401237418072e-20,3.284700618709036e-20,0.5,H,H,Win,148,163
311,311,9.854101856127107e-20,4.927050928063554e-20,0.5,H,T,Lose,148,164
312,312,4.927050928063554e-20,2.463525464031777e-20,0.5,H,H,Win,149,164
313,313,7.39057639209533e-20,3.695288196047665e-20,0.5,H,T,Lose,149,165
314,314,3.695288196047665e-20,1.8476440980238326e-20,0.5,H,H,Win,150,165
315,315,5.542932294071497e-20,2.7714661470357487e-20,0.5,H,H,Win,151,165
316,316,8.314398441107247e-20,4.1571992205536233e-20,0.5,H,T,Lose,151,166
317,317,4.1571992205536233e-20,2.0785996102768117e-20,0.5,H,T,Lose,151,167
318,318,2.0785996102768117e-20,1.0392998051384058e-20,0.5,H,T,Lose,151,168
319,319,1.0392998051384058e-20,5.196499025692029e-21,0.5,H,T,Lose,151,169
320,320,5.196499025692029e-21,2.5982495128460146e-21,0.5,H,H,Win,152,169
321,321,7.794748538538044e-21,3.897374269269022e-21,0.5,H,T,Lose,152,170
322,322,3.897374269269022e-21,1.948687134634511e-21,0.5,H,T,Lose,152,171
323,323,1.948687134634511e-21,9.743435673172555e-22,0.5,H,T,Lose,152,172
324,324,9.743435673172555e-22,4.871717836586277e-22,0.5,H,H,Win,153,172
325,325,1.4615153509758831e-21,7.307576754879416e-22,0.5,H,T,Lose,153,173
326,326,7.307576754879416e-22,3.653788377439708e-22,0.5,H,H,Win,154,173
327,327,1.0961365132319123e-21,5.480682566159562e-22,0.5,H,T,Lose,154,174
328,328,5.480682566159562e-22,2.740341283079781e-22,0.5,H,T,Lose,154,175
329,329,2.740341283079781e-22,1.3701706415398904e-22,0.5,H,T,Lose,154,176
330,330,1.3701706415398904e-22,6.850853207699452e-23,0.5,H,T,Lose,154,177
331,331,6.850853207699452e-23,3.425426603849726e-23,0.5,H,H,Win,155,177
332,332,1.0276279811549178e-22,5.138139905774589e-23,0.5,H,H,Win,156,177
333,333,1.5414419717323766e-22,7.707209858661883e-23,0.5,H,H,Win,157,177
334,334,2.312162957598565e-22,1.1560814787992824e-22,0.5,H,T,Lose,157,178
335,335,1.1560814787992824e-22,5.780407393996412e-23,0.5,H,T,Lose,157,179
336,336,5.780407393996412e-23,2.890203696998206e-23,0.5,H,T,Lose,157,180
337,337,2.890203696998206e-23,1.445101848499103e-23,0.5,H,H,Win,158,180
338,338,4.335305545497309e-23,2.1676527727486545e-23,0.5,H,H,Win,159,180
339,339,6.502958318245964e-23,3.251479159122982e-23,0.5,H,H,Win,160,180
340,340,9.754437477368945e-23,4.8772187386844726e-23,0.5,H,H,Win,161,180
