,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails
48,48,5902.121326911513,1475.5303317278783,0.6,T,T,Win,29,20
49,49,7377.651658639392,1844.412914659848,0.6,T,T,Win,29,21
50,50,9222.06457329924,2305.51614332481,0.6,T,H,Lose,30,21
51,51,6916.548429974429,1729.1371074936073,0.6,T,H,Lose,31,21
52,52,5187.4113224808225,1296.8528306202056,0.6,T,T,Win,31,22
53,53,6484.264153101029,1621.0660382752571,0.6,T,H,Lose,32,22
54,54,4863.198114825771,1215.7995287064427,0.6,T,T,Win,32,23
55,55,6078.997643532213,1519.7494108830533,0.6,T,H,Lose,33,23
56,56,4559.24823264916,1139.81205816229,0.6,T,T,Win,33,24
57,57,5699.06029081145,1424.7650727028624,0.6,T,T,Win,33,25
58,58,7123.825363514312,1780.956340878578,0.6,T,T,Win,33,26
59,59,8904.78170439289,2226.1954260982225,0.6,T,T,Win,33,27
60,60,11130.977130491112,2782.744282622778,0.6,H,H,Win,34,27
61,61,13913.72141311389,3478.4303532784725,0.5,H,T,Lose,34,28
62,62,10435.291059835417,2608.8227649588543,0.5,H,T,Lose,34,29
63,63,7826.468294876563,1956.6170737191408,0.5,H,H,Win,35,29
64,64,9783.085368595704,2445.771342148926,0.5,H,T,Lose,35,30
65,65,7337.314026446778,1834.3285066116946,0.5,H,H,Win,36,30
66,66,9171.642533058473,2292.9106332646184,0.6,H,H,Win,37,30
67,67,11464.553166323092,2866.138291580773,0.5,H,T,Lose,37,31
68,68,8598.414874742319,2149.6037186855797,0.6,H,H,Win,38,31
69,69,10748.018593427898,2687.0046483569745,0.6,H,H,Win,39,31
70,70,13435.023241784873,3358.755810446218,0.5,H,T,Lose,39,32
71,71,10076.267431338654,2519.0668578346636,0.5,H,T,Lose,39,33
72,72,7557.200573503991,1889.3001433759978,0.5,H,T,Lose,39,34
73,73,5667.900430127993,1416.9751075319982,0.5,H,T,Lose,39,35
74,74,4250.925322595995,1062.7313306489987,0.5,H,T,Lose,39,36
75,75,3188.193991946996,797.048497986749,0.5,H,H,Win,40,36
76,76,3985.2424899337448,996.3106224834362,0.5,H,H,Win,41,36
77,77,4981.553112417181,1245.3882781042953,0.5,H,H,Win,42,36
78,78,6226.941390521477,1556.7353476303692,0.5,H,H,Win,43,36
79,79,7783.676738151846,1945.9191845379614,0.6,H,H,Win,44,36
80,80,9729.595922689807,2432.3989806724517,0.5,H,T,Lose,44,37
81,81,7297.1969420173555,1824.2992355043389,0.5,H,H,Win,45,37
82,82,9121.496177521694,2280.3740443804236,0.6,H,H,Win,46,37
83,83,11401.870221902118,2850.4675554755295,0.5,H,T,Lose,46,38
84,84,8551.402666426588,2137.850666606647,0.5,H,T,Lose,46,39
85,85,6413.551999819941,1603.3879999549852,0.5,H,H,Win,47,39
86,86,8016.939999774926,2004.2349999437315,0.6,H,H,Win,48,39
87,87,10021.174999718658,2505.2937499296645,0.5,H,T,Lose,48,40
88,88,7515.881249788994,1878.9703124472485,0.6,H,H,Win,49,40
89,89,9394.851562236243,2348.7128905590607,0.6,H,H,Win,50,40
90,90,11743.564452795305,2935.891113198826,0.5,H,T,Lose,50,41
91,91,8807.673339596478,2201.9183348991196,0.5,H,T,Lose,50,42
92,92,6605.755004697359,1651.4387511743398,0.5,H,H,Win,51,42
93,93,8257.1937558717,2064.298438967925,0.6,H,H,Win,52,42
94,94,10321.492194839626,2580.3730487099065,0.6,H,H,Win,53,42
95,95,12901.865243549531,3225.466310887383,0.6,T,T,Win,53,43
96,96,16127.331554436914,4031.8328886092286,0.6,H,H,Win,54,43
97,97,20159.164443046142,5039.7911107615355,0.6,T,T,Win,54,44
98,98,25198.95555380768,6299.73888845192,0.6,H,H,Win,55,44
99,99,31498.6944422596,7874.6736105649,0.6,T,T,Win,55,45
100,100,39373.3680528245,9843.342013206126,0.6,H,H,Win,56,45
101,101,49216.71006603063,12304.177516507658,0.5,H,T,Lose,56,46
102,102,36912.53254952298,9228.133137380744,0.5,H,T,Lose,56,47
103,103,27684.399412142233,6921.099853035558,0.5,H,H,Win,57,47
104,104,34605.499265177794,8651.374816294448,0.6,H,H,Win,58,47
105,105,43256.87408147224,10814.21852036806,0.6,H,H,Win,59,47
106,106,54071.0926018403,13517.773150460074,0.6,T,H,Lose,60,47
107,107,40553.31945138022,10138.329862845056,0.6,T,T,Win,60,48
108,108,50691.64931422528,12672.91232855632,0.6,T,T,Win,60,49
109,109,63364.5616427816,15841.1404106954,0.6,H,H,Win,61,49
110,110,79205.702053477,19801.42551336925,0.5,H,T,Lose,61,50
111,111,59404.27654010775,14851.069135026937,0.5,H,T,Lose,61,51
112,112,44553.207405080815,11138.301851270204,0.5,H,H,Win,62,51
113,113,55691.50925635102,13922.877314087755,0.5,H,T,Lose,62,52
114,114,41768.631942263266,10442.157985565816,0.5,H,H,Win,63,52
115,115,52210.789927829086,13052.697481957272,0.6,H,H,Win,64,52
116,116,65263.48740978636,16315.87185244659,0.5,H,T,Lose,64,53
117,117,48947.61555733977,12236.903889334943,0.6,H,H,Win,65,53
118,118,61184.51944667471,15296.129861668678,0.5,H,T,Lose,65,54
119,119,45888.389585006036,11472.097396251509,0.6,H,H,Win,66,54
120,120,57360.48698125755,14340.121745314387,0.6,H,H,Win,67,54
121,121,71700.60872657194,17925.152181642985,0.6,H,H,Win,68,54
122,122,89625.76090821493,22406.440227053732,0.6,T,H,Lose,69,54
123,123,67219.32068116119,16804.830170290297,0.6,T,H,Lose,70,54
124,124,50414.49051087089,12603.622627717723,0.6,T,H,Lose,71,54
125,125,37810.86788315317,9452.716970788293,0.6,T,T,Win,71,55
126,126,47263.584853941466,11815.896213485366,0.6,T,H,Lose,72,55
127,127,35447.6886404561,8861.922160114025,0.6,T,H,Lose,73,55
128,128,26585.766480342078,6646.441620085519,0.6,T,H,Lose,74,55
129,129,19939.324860256558,4984.8312150641395,0.6,T,H,Lose,75,55
130,130,14954.493645192419,3738.6234112981047,0.6,T,H,Lose,76,55
131,131,11215.870233894315,2803.9675584735787,0.6,T,H,Lose,77,55
132,132,8411.902675420737,2102.9756688551843,0.6,T,T,Win,77,56
133,133,10514.878344275921,2628.7195860689803,0.6,T,T,Win,77,57
134,134,13143.597930344902,3285.8994825862255,0.6,T,H,Lose,78,57
135,135,9857.698447758678,2464.4246119396694,0.6,T,H,Lose,79,57
136,136,7393.273835819008,1848.318458954752,0.6,T,H,Lose,80,57
137,137,5544.955376864256,1386.238844216064,0.6,T,T,Win,80,58
138,138,6931.194221080321,1732.7985552700802,0.6,T,H,Lose,81,58
139,139,5198.395665810241,1299.5989164525602,0.6,T,T,Win,81,59
140,140,6497.994582262801,1624.4986455657001,0.6,T,T,Win,81,60
141,141,8122.4932278285005,2030.6233069571251,0.6,T,H,Lose,82,60
142,142,6091.869920871375,1522.9674802178438,0.6,T,T,Win,82,61
143,143,7614.8374010892185,1903.7093502723046,0.6,T,T,Win,82,62
144,144,9518.546751361522,2379.6366878403805,0.6,T,H,Lose,83,62
145,145,7138.910063521142,1784.7275158802854,0.6,T,T,Win,83,63
146,146,8923.637579401428,2230.909394850357,0.6,T,H,Lose,84,63
147,147,6692.728184551071,1673.1820461377677,0.6,T,T,Win,84,64
148,148,8365.910230688838,2091.4775576722095,0.6,T,T,Win,84,65
149,149,10457.387788361048,2614.346947090262,0.6,T,H,Lose,85,65
150,150,7843.040841270786,1960.7602103176964,0.6,T,H,Lose,86,65
151,151,5882.28063095309,1470.5701577382724,0.6,T,T,Win,86,66
152,152,7352.850788691362,1838.2126971728405,0.6,T,T,Win,86,67
153,153,9191.063485864202,2297.7658714660506,0.6,T,T,Win,86,68
154,154,11488.829357330253,2872.207339332563,0.6,T,T,Win,86,69
155,155,14361.036696662815,3590.259174165704,0.6,T,T,Win,86,70
156,156,17951.29587082852,4487.82396770713,0.5,H,T,Lose,86,71
157,157,13463.47190312139,3365.8679757803475,0.6,H,H,Win,87,71
158,158,16829.339878901737,4207.334969725434,0.5,H,T,Lose,87,72
159,159,12622.004909176303,3155.5012272940758,0.6,H,H,Win,88,72
160,160,15777.50613647038,3944.376534117595,0.5,H,T,Lose,88,73
161,161,11833.129602352785,2958.282400588196,0.5,H,T,Lose,88,74
162,162,8874.847201764589,2218.7118004411473,0.5,H,T,Lose,88,75
163,163,6656.135401323441,1664.0338503308603,0.5,H,T,Lose,88,76
164,164,4992.101550992581,1248.0253877481452,0.5,H,H,Win,89,76
165,165,6240.1269387407265,1560.0317346851816,0.5,H,H,Win,90,76
166,166,7800.158673425908,1950.039668356477,0.5,H,T,Lose,90,77
167,167,5850.119005069431,1462.5297512673578,0.5,H,H,Win,91,77
168,168,7312.648756336789,1828.1621890841973,0.5,H,T,Lose,91,78
169,169,5484.486567252592,1371.121641813148,0.5,H,T,Lose,91,79
170,170,4113.364925439444,1028.341231359861,0.5,H,H,Win,92,79
171,171,5141.706156799305,1285.4265391998263,0.5,H,H,Win,93,79
172,172,6427.132695999131,1606.7831739997828,0.5,H,H,Win,94,79
173,173,8033.915869998914,2008.4789674997285,0.5,H,H,Win,95,79
174,174,10042.394837498643,2510.5987093746608,0.5,H,T,Lose,95,80
175,175,7531.796128123982,1882.9490320309956,0.5,H,H,Win,96,80
176,176,9414.745160154978,2353.6862900387446,0.5,H,T,Lose,96,81
177,177,7061.058870116234,1765.2647175290585,0.5,H,T,Lose,96,82
178,178,5295.794152587176,1323.948538146794,0.5,H,T,Lose,96,83
179,179,3971.8456144403817,992.9614036100954,0.5,H,H,Win,97,83
180,180,4964.807018050477,1241.2017545126193,0.5,H,T,Lose,97,84
181,181,3723.6052635378583,930.9013158844646,0.5,H,T,Lose,97,85
182,182,2792.7039476533937,698.1759869133484,0.5,H,T,Lose,97,86
183,183,2094.5279607400453,523.6319901850113,0.5,H,T,Lose,97,87
184,184,1570.895970555034,392.7239926387585,0.5,H,H,Win,98,87
185,185,1963.6199631937925,490.9049907984481,0.5,H,T,Lose,98,88
186,186,1472.7149723953444,368.1787430988361,0.5,H,H,Win,99,88
187,187,1840.8937154941805,460.2234288735451,0.5,H,T,Lose,99,89
188,188,1380.6702866206354,345.16757165515884,0.5,H,H,Win,100,89
189,189,1725.8378582757941,431.45946456894853,0.5,H,T,Lose,100,90
190,190,1294.3783937068456,323.5945984267114,0.5,H,T,Lose,100,91
191,191,970.7837952801342,242.69594882003355,0.5,H,H,Win,101,91
192,192,1213.4797441001679,303.36993602504197,0.5,H,H,Win,102,91
193,193,1516.84968012521,379.2124200313025,0.5,H,H,Win,103,91
194,194,1896.0621001565123,474.0155250391281,0.5,H,H,Win,104,91
195,195,2370.0776251956404,592.5194062989101,0.5,H,H,Win,105,91
196,196,2962.5970314945507,740.6492578736377,0.5,H,H,Win,106,91
197,197,3703.2462893681886,925.8115723420472,0.5,H,T,Lose,106,92
198,198,2777.4347170261417,694.3586792565354,0.5,H,H,Win,107,92
199,199,3471.7933962826773,867.9483490706693,0.5,H,H,Win,108,92
200,200,4339.741745353347,1084.9354363383368,0.5,H,H,Win,109,92
201,201,5424.677181691684,1356.169295422921,0.5,H,T,Lose,109,93
202,202,4068.5078862687633,1017.1269715671908,0.5,H,H,Win,110,93
203,203,5085.634857835954,1271.4087144589885,0.5,H,H,Win,111,93
204,204,6357.043572294942,1589.2608930737356,0.5,H,T,Lose,111,94
205,205,4767.782679221207,1191.9456698053018,0.5,H,H,Win,112,94
206,206,5959.728349026509,1489.9320872566273,0.5,H,T,Lose,112,95
207,207,4469.796261769881,1117.4490654424703,0.5,H,H,Win,113,95
208,208,5587.245327212351,1396.8113318030878,0.5,H,T,Lose,113,96
209,209,4190.433995409263,1047.6084988523157,0.5,H,H,Win,114,96
210,210,5238.042494261579,1309.5106235653948,0.5,H,H,Win,115,96
211,211,6547.553117826974,1636.8882794567435,0.5,H,H,Win,116,96
212,212,8184.441397283717,2046.1103493209293,0.5,H,H,Win,117,96
213,213,10230.551746604648,2557.637936651162,0.6,H,H,Win,118,96
214,214,12788.189683255809,3197.047420813952,0.6,H,H,Win,119,96
215,215,15985.237104069762,3996.3092760174404,0.6,T,H,Lose,120,96
216,216,11988.927828052321,2997.2319570130803,0.6,T,H,Lose,121,96
217,217,8991.695871039241,2247.9239677598102,0.6,T,H,Lose,122,96
218,218,6743.77190327943,1685.9429758198576,0.6,T,T,Win,122,97
219,219,8429.714879099287,2107.4287197748217,0.6,T,T,Win,122,98
220,220,10537.143598874109,2634.285899718527,0.6,T,H,Lose,123,98
221,221,7902.857699155582,1975.7144247888955,0.6,T,T,Win,123,99
222,222,9878.572123944477,2469.6430309861194,0.6,T,H,Lose,124,99
223,223,7408.9290929583585,1852.2322732395896,0.6,T,H,Lose,125,99
224,224,5556.696819718769,1389.1742049296922,0.6,T,T,Win,125,100
225,225,6945.871024648461,1736.4677561621152,0.6,T,H,Lose,126,100
226,226,5209.403268486345,1302.3508171215863,0.6,T,T,Win,126,101
227,227,6511.754085607931,1627.9385214019828,0.6,T,T,Win,126,102
228,228,8139.692607009914,2034.9231517524786,0.6,T,H,Lose,127,102
229,229,6104.769455257436,1526.192363814359,0.6,T,T,Win,127,103
230,230,7630.961819071795,1907.7404547679487,0.6,H,H,Win,128,103
231,231,9538.702273839743,2384.6755684599357,0.6,T,H,Lose,129,103
232,232,7154.026705379807,1788.5066763449518,0.6,T,T,Win,129,104
233,233,8942.53338172476,2235.63334543119,0.6,T,H,Lose,130,104
234,234,6706.900036293569,1676.7250090733924,0.6,T,H,Lose,131,104
235,235,5030.175027220177,1257.5437568050443,0.6,T,H,Lose,132,104
236,236,3772.631270415133,943.1578176037832,0.6,T,T,Win,132,105
237,237,4715.789088018916,1178.947272004729,0.6,T,T,Win,132,106
238,238,5894.736360023645,1473.6840900059112,0.6,T,T,Win,132,107
239,239,7368.420450029556,1842.105112507389,0.6,T,T,Win,132,108
240,240,9210.525562536946,2302.6313906342366,0.5,H,T,Lose,132,109
241,241,6907.89417190271,1726.9735429756774,0.5,H,H,Win,133,109
242,242,8634.867714878386,2158.7169287195966,0.6,H,H,Win,134,109
243,243,10793.584643597984,2698.396160899496,0.5,H,T,Lose,134,110
244,244,8095.188482698488,2023.797120674622,0.6,H,H,Win,135,110
245,245,10118.98560337311,2529.7464008432776,0.5,H,T,Lose,135,111
246,246,7589.239202529832,1897.309800632458,0.6,H,H,Win,136,111
247,247,9486.54900316229,2371.6372507905726,0.5,H,T,Lose,136,112
248,248,7114.911752371718,1778.7279380929294,0.5,H,T,Lose,136,113
249,249,5336.183814278788,1334.045953569697,0.5,H,T,Lose,136,114
250,250,4002.137860709091,1000.5344651772728,0.5,H,H,Win,137,114
251,251,5002.672325886364,1250.668081471591,0.5,H,T,Lose,137,115
252,252,3752.004244414773,938.0010611036932,0.5,H,H,Win,138,115
253,253,4690.005305518466,1172.5013263796166,0.5,H,T,Lose,138,116
254,254,3517.50397913885,879.3759947847125,0.5,H,H,Win,139,116
255,255,4396.879973923562,1099.2199934808905,0.5,H,T,Lose,139,117
256,256,3297.6599804426714,824.4149951106679,0.5,H,T,Lose,139,118
257,257,2473.2449853320036,618.3112463330009,0.5,H,T,Lose,139,119
258,258,1854.9337389990028,463.7334347497507,0.5,H,T,Lose,139,120
259,259,1391.200304249252,347.800076062313,0.5,H,T,Lose,139,121
260,260,1043.4002281869389,260.8500570467347,0.5,H,T,Lose,139,122
261,261,782.5501711402042,195.63754278505104,0.5,H,H,Win,140,122
262,262,978.1877139252551,244.54692848131378,0.5,H,T,Lose,140,123
263,263,733.6407854439414,183.41019636098534,0.5,H,T,Lose,140,124
264,264,550.230589082956,137.557647270739,0.5,H,H,Win,141,124
265,265,687.7882363536951,171.94705908842377,0.5,H,H,Win,142,124
266,266,859.7352954421189,214.9338238605297,0.5,H,H,Win,143,124
267,267,1074.6691193026486,268.66727982566215,0.5,H,T,Lose,143,125
268,268,806.0018394769864,201.5004598692466,0.5,H,H,Win,144,125
269,269,1007.502299346233,251.87557483655826,0.5,H,H,Win,145,125
270,270,1259.3778741827914,314.84446854569785,0.5,H,T,Lose,145,126
271,271,944.5334056370936,236.1333514092734,0.5,H,T,Lose,145,127
272,272,708.4000542278202,177.10001355695505,0.5,H,H,Win,146,127
273,273,885.5000677847752,221.3750169461938,0.5,H,H,Win,147,127
274,274,1106.8750847309689,276.7187711827422,0.5,H,H,Win,148,127
275,275,1383.5938559137112,345.8984639784278,0.5,H,H,Win,149,127
276,276,1729.492319892139,432.37307997303475,0.5,H,H,Win,150,127
277,277,2161.865399865174,540.4663499662935,0.5,H,T,Lose,150,128
278,278,1621.3990498988805,405.34976247472014,0.5,H,T,Lose,150,129
279,279,1216.0492874241604,304.0123218560401,0.5,H,T,Lose,150,130
280,280,912.0369655681203,228.00924139203008,0.5,H,T,Lose,150,131
281,281,684.0277241760903,171.00693104402256,0.5,H,H,Win,151,131
282,282,855.0346552201129,213.75866380502822,0.5,H,H,Win,152,131
283,283,1068.793319025141,267.19832975628526,0.5,H,H,Win,153,131
284,284,1335.9916487814262,333.99791219535655,0.5,H,H,Win,154,131
285,285,1669.9895609767827,417.4973902441957,0.5,H,H,Win,155,131
286,286,2087.4869512209784,521.8717378052446,0.5,H,T,Lose,155,132
287,287,1565.6152134157337,391.4038033539334,0.5,H,H,Win,156,132
288,288,1957.0190167696671,489.2547541924168,0.5,H,T,Lose,156,133
289,289,1467.7642625772503,366.9410656443126,0.5,H,T,Lose,156,134
290,290,1100.8231969329377,275.2057992332344,0.5,H,H,Win,157,134
291,291,1376.028996166172,344.007249041543,0.5,H,H,Win,158,134
292,292,1720.036245207715,430.00906130192874,0.5,H,T,Lose,158,135
293,293,1290.0271839057862,322.50679597644654,0.5,H,T,Lose,158,136
294,294,967.5203879293397,241.88009698233492,0.5,H,T,Lose,158,137
295,295,725.6402909470048,181.4100727367512,0.5,H,T,Lose,158,138
296,296,544.2302182102536,136.0575545525634,0.5,H,T,Lose,158,139
297,297,408.17266365769024,102.04316591442256,0.5,H,T,Lose,158,140
298,298,306.1294977432677,76.53237443581692,0.5,H,T,Lose,158,141
299,299,229.59712330745077,57.39928082686269,0.5,H,T,Lose,158,142
300,300,172.19784248058806,43.049460620147016,0.5,H,H,Win,159,142
301,301,215.24730310073508,53.81182577518377,0.5,H,T,Lose,159,143
302,302,161.43547732555132,40.35886933138783,0.5,H,T,Lose,159,144
303,303,121.07660799416348,30.26915199854087,0.5,H,H,Win,160,144
304,304,151.34575999270436,37.83643999817609,0.5,H,H,Win,161,144
305,305,189.18219999088046,47.295549997720116,0.5,H,T,Lose,161,145
306,306,141.88664999316035,35.47166249829009,0.5,H,H,Win,162,145
307,307,177.35831249145042,44.339578122862605,0.5,H,T,Lose,162,146
308,308,133.01873436858781,33.254683592146954,0.5,H,T,Lose,162,147
309,309,99.76405077644085,24.941012694110213,0.5,H,H,Win,163,147
310,310,124.70506347055107,31.176265867637767,0.5,H,H,Win,164,147
311,311,155.88132933818883,38.97033233454721,0.5,H,H,Win,165,147
312,312,194.85166167273604,48.71291541818401,0.5,H,H,Win,166,147
313,313,243.56457709092007,60.89114427273002,0.5,H,H,Win,167,147
314,314,304.45572136365007,76.11393034091252,0.5,H,H,Win,168,147
315,315,380.5696517045626,95.14241292614065,0.5,H,T,Lose,168,148
316,316,285.42723877842195,71.35680969460549,0.5,H,T,Lose,168,149
317,317,214.07042908381646,53.517607270954116,0.5,H,T,Lose,168,150
318,318,160.55282181286236,40.13820545321559,0.5,H,T,Lose,168,151
319,319,120.41461635964677,30.103654089911693,0.5,H,T,Lose,168,152
320,320,90.31096226973509,22.57774056743377,0.5,H,T,Lose,168,153
321,321,67.73322170230131,16.933305425575327,0.5,H,T,Lose,168,154
322,322,50.79991627672598,12.699979069181495,0.5,H,H,Win,169,154
323,323,63.499895345907476,15.874973836476869,0.5,H,H,Win,170,154
324,324,79.37486918238434,19.843717295596086,0.5,H,T,Lose,170,155
325,325,59.53115188678826,14.882787971697065,0.5,H,H,Win,171,155
326,326,74.41393985848532,18.60348496462133,0.5,H,T,Lose,171,156
327,327,55.81045489386399,13.952613723465998,0.5,H,H,Win,172,156
328,328,69.76306861732999,17.440767154332498,0.5,H,T,Lose,172,157
329,329,52.322301462997494,13.080575365749374,0.5,H,T,Lose,172,158
330,330,39.24172609724812,9.81043152431203,0.5,H,T,Lose,172,159
331,331,29.43129457293609,7.357823643234022,0.5,H,H,Win,173,159
332,332,36.78911821617011,9.197279554042527,0.5,H,T,Lose,173,160
333,333,27.591838662127582,6.8979596655318955,0.5,H,H,Win,174,160
334,334,34.48979832765948,8.62244958191487,0.5,H,H,Win,175,160
335,335,43.11224790957435,10.778061977393588,0.5,H,T,Lose,175,161
336,336,32.33418593218076,8.08354648304519,0.5,H,H,Win,176,161
337,337,40.41773241522595,10.104433103806487,0.5,H,H,Win,177,161
338,338,50.522165519032434,12.630541379758109,0.5,H,H,Win,178,161
339,339,63.15270689879054,15.788176724697635,0.5,H,H,Win,179,161
340,340,78.94088362348818,19.735220905872044,0.5,H,H,Win,180,161
341,341,98.67610452936022,24.669026132340054,0.5,H,T,Lose,180,162
342,342,74.00707839702017,18.50176959925504,0.5,H,H,Win,181,162
343,343,92.50884799627521,23.127211999068802,0.5,H,T,Lose,181,163
344,344,69.3816359972064,17.3454089993016,0.5,H,H,Win,182,163
345,345,86.727044996508,21.681761249127,0.5,H,T,Lose,182,164
346,346,65.045283747381,16.26132093684525,0.5,H,T,Lose,182,165
347,347,48.783962810535755,12.195990702633939,0.5,H,T,Lose,182,166
348,348,36.58797210790182,9.146993026975455,0.5,H,H,Win,183,166
349,349,45.73496513487727,11.433741283719318,0.5,H,H,Win,184,166
350,350,57.168706418596585,14.292176604649146,0.5,H,H,Win,185,166
351,351,71.46088302324573,17.865220755811432,0.5,H,H,Win,186,166
352,352,89.32610377905716,22.33152594476429,0.5,H,T,Lose,186,167
353,353,66.99457783429287,16.748644458573217,0.5,H,H,Win,187,167
354,354,83.74322229286608,20.93580557321652,0.5,H,T,Lose,187,168
355,355,62.80741671964956,15.70185417991239,0.5,H,H,Win,188,168
356,356,78.50927089956195,19.62731772489049,0.5,H,T,Lose,188,169
357,357,58.881953174671466,14.720488293667866,0.5,H,T,Lose,188,170
358,358,44.161464881003596,11.040366220250899,0.5,H,H,Win,189,170
359,359,55.2018311012545,13.800457775313625,0.5,H,T,Lose,189,171
360,360,41.401373325940874,10.350343331485218,0.5,H,T,Lose,189,172
361,361,31.051029994455654,7.762757498613913,0.5,H,H,Win,190,172
362,362,38.81378749306957,9.703446873267392,0.5,H,H,Win,191,172
363,363,48.517234366336965,12.129308591584241,0.5,H,T,Lose,191,173
364,364,36.38792577475272,9.09698144368818,0.5,H,T,Lose,191,174
365,365,27.290944331064544,6.822736082766136,0.5,H,T,Lose,191,175
366,366,20.46820824829841,5.1170520620746025,0.5,H,T,Lose,191,176
367,367,15.351156186223808,3.837789046555952,0.5,H,T,Lose,191,177
368,368,11.513367139667857,2.878341784916964,0.5,H,H,Win,192,177
369,369,14.39170892458482,3.597927231146205,0.5,H,T,Lose,192,178
370,370,10.793781693438616,2.698445423359654,0.5,H,T,Lose,192,179
371,371,8.095336270078962,2.0238340675197404,0.5,H,H,Win,193,179
372,372,10.119170337598701,2.5297925843996754,0.5,H,T,Lose,193,180
373,373,7.589377753199026,1.8973444382997564,0.5,H,H,Win,194,180
374,374,9.486722191498782,2.3716805478746954,0.5,H,H,Win,195,180
375,375,11.858402739373478,2.9646006848433695,0.5,H,T,Lose,195,181
376,376,8.89380205453011,2.2234505136325273,0.5,H,T,Lose,195,182
377,377,6.670351540897582,1.6675878852243955,0.5,H,H,Win,196,182
378,378,8.337939426121977,2.0844848565304943,0.5,H,H,Win,197,182
379,379,10.422424282652472,2.605606070663118,0.5,H,T,Lose,197,183
380,380,7.816818211989354,1.9542045529973384,0.5,H,H,Win,198,183
381,381,9.771022764986693,2.4427556912466732,0.5,H,T,Lose,198,184
382,382,7.32826707374002,1.832066768435005,0.5,H,T,Lose,198,185
383,383,5.496200305305015,1.3740500763262538,0.5,H,H,Win,199,185
384,384,6.870250381631269,1.7175625954078173,0.5,H,H,Win,200,185
385,385,8.587812977039086,2.1469532442597714,0.5,H,H,Win,201,185
386,386,10.734766221298857,2.6836915553247143,0.5,H,T,Lose,201,186
387,387,8.051074665974143,2.012768666493536,0.5,H,H,Win,202,186
