,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails
45,45,9937.409692230514,496.87048461152574,0.6,T,H,Lose,27,19
46,46,9440.53920761899,472.0269603809495,0.6,T,H,Lose,28,19
47,47,8968.512247238039,448.425612361902,0.6,T,T,Win,28,20
48,48,9416.93785959994,470.84689297999705,0.6,T,H,Lose,29,20
49,49,8946.090966619944,447.30454833099725,0.6,T,T,Win,29,21
50,50,9393.395514950942,469.66977574754713,0.6,T,T,Win,29,22
51,51,9863.065290698489,493.15326453492446,0.6,T,H,Lose,30,22
52,52,9369.912026163563,468.4956013081782,0.6,T,T,Win,30,23
53,53,9838.40762747174,491.9203813735871,0.6,T,T,Win,30,24
54,54,10330.328008845328,516.5164004422664,0.5,H,T,Lose,30,25
55,55,9813.811608403063,490.69058042015314,0.6,H,H,Win,31,25
56,56,10304.502188823215,515.2251094411607,0.5,H,T,Lose,31,26
57,57,9789.277079382055,489.46385396910273,0.5,H,T,Lose,31,27
58,58,9299.813225412952,464.99066127064765,0.5,H,H,Win,32,27
59,59,9764.8038866836,488.24019433418,0.5,H,T,Lose,32,28
60,60,9276.56369234942,463.82818461747104,0.5,H,H,Win,33,28
61,61,9740.39187696689,487.0195938483446,0.5,H,H,Win,34,28
62,62,10227.411470815236,511.3705735407618,0.6,H,H,Win,35,28
63,63,10738.782044355998,536.9391022177999,0.5,H,T,Lose,35,29
64,64,10201.842942138197,510.09214710690986,0.6,H,H,Win,36,29
65,65,10711.935089245108,535.5967544622554,0.5,H,T,Lose,36,30
66,66,10176.338334782853,508.8169167391427,0.6,H,H,Win,37,30
67,67,10685.155251521996,534.2577625760998,0.6,H,H,Win,38,30
68,68,11219.413014098096,560.9706507049049,0.6,T,H,Lose,39,30
69,69,10658.442363393191,532.9221181696596,0.6,T,H,Lose,40,30
70,70,10125.520245223532,506.2760122611766,0.6,T,T,Win,40,31
71,71,10631.796257484708,531.5898128742355,0.6,T,H,Lose,41,31
72,72,10100.206444610472,505.0103222305236,0.6,T,H,Lose,42,31
73,73,9595.196122379948,479.7598061189974,0.6,T,H,Lose,43,31
74,74,9115.436316260952,455.7718158130476,0.6,T,T,Win,43,32
75,75,9571.208132074,478.5604066037,0.6,T,T,Win,43,33
76,76,10049.7685386777,502.48842693388497,0.6,T,T,Win,43,34
77,77,10552.256965611585,527.6128482805792,0.6,T,H,Lose,44,34
78,78,10024.644117331005,501.23220586655026,0.6,T,H,Lose,45,34
79,79,9523.411911464455,476.1705955732227,0.6,T,T,Win,45,35
80,80,9999.582507037678,499.9791253518839,0.6,T,H,Lose,46,35
81,81,9499.603381685794,474.98016908428974,0.6,T,T,Win,46,36
82,82,9974.583550770085,498.72917753850425,0.6,T,T,Win,46,37
83,83,10473.312728308589,523.6656364154295,0.5,H,T,Lose,46,38
84,84,9949.647091893159,497.482354594658,0.5,H,T,Lose,46,39
85,85,9452.1647372985,472.60823686492506,0.5,H,H,Win,47,39
86,86,9924.772974163427,496.23864870817135,0.6,H,H,Win,48,39
87,87,10421.011622871598,521.05058114358,0.6,H,H,Win,49,39
88,88,10942.062204015177,547.1031102007589,0.6,T,H,Lose,50,39
89,89,10394.95909381442,519.747954690721,0.6,T,T,Win,50,40
90,90,10914.70704850514,545.735352425257,0.5,H,T,Lose,50,41
91,91,10368.971696079883,518.4485848039942,0.5,H,T,Lose,50,42
92,92,9850.523111275888,492.5261555637944,0.5,H,H,Win,51,42
93,93,10343.049266839684,517.1524633419842,0.5,H,T,Lose,51,43
94,94,9825.896803497699,491.29484017488494,0.5,H,T,Lose,51,44
95,95,9334.601963322813,466.7300981661407,0.5,H,T,Lose,51,45
96,96,8867.871865156672,443.39359325783363,0.5,H,H,Win,52,45
97,97,9311.265458414506,465.5632729207253,0.5,H,H,Win,53,45
98,98,9776.82873133523,488.84143656676156,0.5,H,H,Win,54,45
99,99,10265.670167901992,513.2835083950996,0.6,H,H,Win,55,45
100,100,10778.953676297091,538.9476838148546,0.6,H,H,Win,56,45
